,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,imp_vol,delta
2924,3,146200,COCONUT_COUPON,576.0,35,,0,,0,577.0,35,,0,,0,576.5,0.0,0.1577750396430828,0.5069672987972057
2926,3,146300,COCONUT_COUPON,574.0,42,,0,,0,575.0,42,,0,,0,574.5,0.0,0.15726664960664435,0.5067875661117279
2928,3,146400,COCONUT_COUPON,574.0,39,,0,,0,575.0,39,,0,,0,574.5,0.0,0.15726668132980368,0.5067875661108246
2931,3,146500,COCONUT_COUPON,575.0,29,,0,,0,576.0,29,,0,,0,575.5,0.0,0.15739204879622815,0.5070888891070914
2932,3,146600,COCONUT_COUPON,576.0,37,,0,,0,577.0,37,,0,,0,576.5,0.0,0.15777516695408744,0.5069672987964511
2934,3,146700,COCONUT_COUPON,576.0,48,,0,,0,577.0,36,,0,,0,576.5,0.0,0.15803286984978068,0.5065462608624054
2936,3,146800,COCONUT_COUPON,576.0,38,,0,,0,577.0,38,,0,,0,576.5,0.0,0.1582904066609105,0.5061265902128018
2939,3,146900,COCONUT_COUPON,575.0,51,,0,,0,576.0,51,,0,,0,575.5,0.0,0.15810047145121708,0.5059304799407273
2940,3,147000,COCONUT_COUPON,576.0,41,,0,,0,577.0,41,,0,,0,576.5,0.0,0.15848349080162144,0.5058127299857326
2942,3,147100,COCONUT_COUPON,574.0,46,,0,,0,575.0,46,,0,,0,574.5,0.0,0.1583604608445512,0.5050015313469987
2944,3,147200,COCONUT_COUPON,575.0,35,,0,,0,576.0,35,,0,,0,575.5,0.0,0.1584221053859988,0.5054073449240141
2947,3,147300,COCONUT_COUPON,575.0,30,,0,,0,577.0,30,,0,,0,576.0,0.0,0.15867788120890158,0.5052450190516008
2948,3,147400,COCONUT_COUPON,575.0,33,,0,,0,576.0,33,,0,,0,575.5,0.0,0.1584864461413315,0.5053029720248542
2950,3,147500,COCONUT_COUPON,575.0,32,,0,,0,576.0,32,,0,,0,575.5,0.0,0.15874348318537262,0.5048863235732909
2952,3,147600,COCONUT_COUPON,577.0,43,,0,,0,578.0,43,,0,,0,577.5,0.0,0.15925239054941465,0.5050725099860881
2955,3,147700,COCONUT_COUPON,576.0,28,,0,,0,577.0,28,,0,,0,576.5,0.0,0.15899798458491876,0.504979484891257
2956,3,147800,COCONUT_COUPON,576.0,38,,0,,0,578.0,38,,0,,0,577.0,0.0,0.1592537132159842,0.5048187162728606
2958,3,147900,COCONUT_COUPON,574.0,37,,0,,0,575.0,37,,0,,0,574.5,0.0,0.1588101415030317,0.5042732323825139
2960,3,148000,COCONUT_COUPON,574.0,39,,0,,0,575.0,39,,0,,0,574.5,0.0,0.15874600046899762,0.5043770232208312
2963,3,148100,COCONUT_COUPON,572.0,25,,0,,0,573.0,34,,0,,0,572.5,0.0,0.15830121284591037,0.5040844734075979
2964,3,148200,COCONUT_COUPON,574.0,31,,0,,0,576.0,31,,0,,0,575.0,0.0,0.158744918279983,0.5046316972428613
2966,3,148300,COCONUT_COUPON,576.0,32,,0,,0,577.0,32,,0,,0,576.5,0.0,0.15906241494362477,0.5048757071728162
2968,3,148400,COCONUT_COUPON,577.0,44,,0,,0,578.0,44,,0,,0,577.5,0.0,0.1595095866167058,0.5046585934827524
2971,3,148500,COCONUT_COUPON,577.0,41,,0,,0,578.0,32,,0,,0,577.5,0.0,0.15957382830264927,0.504555322158805
2972,3,148600,COCONUT_COUPON,578.0,24,,0,,0,580.0,35,,0,,0,579.0,0.0,0.15982714476579674,0.5049020091187144
2974,3,148700,COCONUT_COUPON,578.0,46,,0,,0,579.0,46,,0,,0,578.5,0.0,0.15976417070383098,0.5047521742475716
2976,3,148800,COCONUT_COUPON,578.0,37,,0,,0,579.0,37,,0,,0,578.5,0.0,0.1595714775074031,0.50506196866604
2979,3,148900,COCONUT_COUPON,577.0,36,,0,,0,578.0,36,,0,,0,577.5,0.0,0.15925280819644885,0.5050725099866169
2980,3,149000,COCONUT_COUPON,577.0,47,,0,,0,578.0,47,,0,,0,577.5,0.0,0.15906002926017931,0.505383823303999
2982,3,149100,COCONUT_COUPON,578.0,30,,0,,0,579.0,30,,0,,0,578.5,0.0,0.15918584942554626,0.5056838041289496
2984,3,149200,COCONUT_COUPON,578.0,31,,0,,0,579.0,31,,0,,0,578.5,0.0,0.15918588153796914,0.5056838041286551
2987,3,149300,COCONUT_COUPON,578.0,42,,0,,0,579.0,42,,0,,0,578.5,0.0,0.15925022654609697,0.5055799561078349
2988,3,149400,COCONUT_COUPON,578.0,28,,0,,0,579.0,28,,0,,0,578.5,0.0,0.15918594576281483,0.5056838041280449
2990,3,149500,COCONUT_COUPON,578.0,43,,0,,0,579.0,43,,0,,0,578.5,0.0,0.15918597787887576,0.5056838041290443
2992,3,149600,COCONUT_COUPON,579.0,35,,0,,0,580.0,35,,0,,0,579.5,0.0,0.1595047156820227,0.505672017420899
2995,3,149700,COCONUT_COUPON,581.0,11,,0,,0,582.0,27,,0,,0,581.5,0.0,0.15982045964474925,0.5061659759200652
2997,3,149800,COCONUT_COUPON,583.0,33,,0,,0,584.0,33,,0,,0,583.5,0.0,0.1603936050967755,0.5062449949563326
2999,3,149900,COCONUT_COUPON,584.0,41,,0,,0,585.0,41,,0,,0,584.5,0.0,0.16058360657585768,0.5064390342342346
3000,3,150000,COCONUT_COUPON,586.0,26,,0,,0,587.0,34,,0,,0,586.5,0.0,0.1610279272864264,0.5067231494174137
3002,3,150100,COCONUT_COUPON,587.0,33,,0,,0,588.0,33,,0,,0,587.5,0.0,0.1612178527899972,0.5069161152367415
3005,3,150200,COCONUT_COUPON,587.0,28,,0,,0,588.0,38,,0,,0,587.5,0.0,0.16115341530085633,0.5070188242122655
3007,3,150300,COCONUT_COUPON,585.0,48,,0,,0,586.0,48,,0,,0,585.5,0.0,0.16064478960718254,0.5068387060492325
3009,3,150400,COCONUT_COUPON,583.0,44,,0,,0,585.0,44,,0,,0,584.0,0.0,0.1603921787333099,0.5064967497155995
3010,3,150500,COCONUT_COUPON,583.0,46,,0,,0,584.0,34,,0,,0,583.5,0.0,0.16013619995858475,0.5066580853294972
3013,3,150600,COCONUT_COUPON,583.0,30,,0,,0,584.0,30,,0,,0,583.5,0.0,0.16020065541933198,0.5065546883976474
3015,3,150700,COCONUT_COUPON,584.0,37,,0,,0,585.0,37,,0,,0,584.5,0.0,0.16045502633191955,0.5066452346035684
3017,3,150800,COCONUT_COUPON,582.0,46,,0,,0,583.0,46,,0,,0,582.5,0.0,0.15994638235741146,0.5064640148565993
3018,3,150900,COCONUT_COUPON,580.0,42,,0,,0,581.0,42,,0,,0,580.5,0.0,0.15956648702515827,0.5060746981987182
3021,3,151000,COCONUT_COUPON,581.0,39,,0,,0,582.0,39,,0,,0,581.5,0.0,0.15988524788944142,0.5060624821159999
3023,3,151100,COCONUT_COUPON,583.0,27,,0,,0,584.0,36,,0,,0,583.5,0.0,0.1603940257415027,0.506244994957238
3025,3,151200,COCONUT_COUPON,583.0,47,,0,,0,584.0,47,,0,,0,583.5,0.0,0.1605228133101114,0.5060389460022425
3026,3,151300,COCONUT_COUPON,586.0,51,,0,,0,587.0,51,,0,,0,586.5,0.0,0.1612216341105546,0.5064152476012671
3029,3,151400,COCONUT_COUPON,584.0,36,,0,,0,585.0,36,,0,,0,584.5,0.0,0.1607128916305436,0.5062331638387212
3031,3,151500,COCONUT_COUPON,584.0,50,,0,,0,585.0,50,,0,,0,584.5,0.0,0.16077730848871694,0.5061303521027276
3033,3,151600,COCONUT_COUPON,586.0,30,,0,,0,587.0,30,,0,,0,586.5,0.0,0.16109288533369454,0.5066204335175412
3034,3,151700,COCONUT_COUPON,588.0,44,,0,,0,589.0,44,,0,,0,588.5,0.0,0.16160164980163844,0.5068013267582983
3037,3,151800,COCONUT_COUPON,586.0,43,,0,,0,587.0,43,,0,,0,586.5,0.0,0.16115737856391882,0.5065177996159473
3039,3,151900,COCONUT_COUPON,588.0,35,,0,,0,590.0,35,,0,,0,589.0,0.0,0.16172889865877618,0.5068464715591176
3041,3,152000,COCONUT_COUPON,586.0,42,,0,,0,588.0,42,,0,,0,587.0,0.0,0.16109129952497347,0.5068710469864227
3042,3,152100,COCONUT_COUPON,587.0,45,,0,,0,589.0,45,,0,,0,588.0,0.0,0.16128119863865922,0.5070637757847843
3045,3,152200,COCONUT_COUPON,590.0,38,,0,,0,591.0,38,,0,,0,590.5,0.0,0.1616589414563261,0.5076976766210964
3047,3,152300,COCONUT_COUPON,591.0,41,,0,,0,592.0,41,,0,,0,591.5,0.0,0.16204236665580524,0.507581872825021
3049,3,152400,COCONUT_COUPON,590.0,48,,0,,0,591.0,48,,0,,0,590.5,0.0,0.16185261327220168,0.507390348994584
3050,3,152500,COCONUT_COUPON,591.0,41,,0,,0,592.0,41,,0,,0,591.5,0.0,0.16197788489612236,0.5076841452841825
3053,3,152600,COCONUT_COUPON,592.0,32,,0,,0,593.0,32,,0,,0,592.5,0.0,0.16229677742970666,0.5076709145491947
3055,3,152700,COCONUT_COUPON,590.0,36,,0,,0,591.0,36,,0,,0,590.5,0.0,0.16198173204587335,0.5071858713798216
3057,3,152800,COCONUT_COUPON,591.0,45,,0,,0,592.0,45,,0,,0,591.5,0.0,0.16197798292505028,0.507684145283505
3058,3,152900,COCONUT_COUPON,593.0,32,,0,,0,594.0,48,,0,,0,593.5,0.0,0.1624220388636538,0.5079637842463852
3061,3,153000,COCONUT_COUPON,593.0,47,,0,,0,594.0,47,,0,,0,593.5,0.0,0.1622928806870534,0.508168057038449
3063,3,153100,COCONUT_COUPON,593.0,34,,0,,0,594.0,34,,0,,0,593.5,0.0,0.1622929134288463,0.5081680570388809
3065,3,153200,COCONUT_COUPON,594.0,40,,0,,0,595.0,40,,0,,0,594.5,0.0,0.16241796098976422,0.5084604407548401
3066,3,153300,COCONUT_COUPON,594.0,57,,0,,0,595.0,40,,0,,0,594.5,0.0,0.16248262592522647,0.5083582709382554
3069,3,153400,COCONUT_COUPON,594.0,35,,0,,0,595.0,35,,0,,0,594.5,0.0,0.16248265870339912,0.5083582709380157
3071,3,153500,COCONUT_COUPON,595.0,38,,0,,0,596.0,38,,0,,0,595.5,0.0,0.16273695038812383,0.5084461095059984
3073,3,153600,COCONUT_COUPON,596.0,41,,0,,0,597.0,41,,0,,0,596.5,0.0,0.16286192309402733,0.5087375755555643
3074,3,153700,COCONUT_COUPON,597.0,38,,0,,0,598.0,38,,0,,0,597.5,0.0,0.16298681119513794,0.5090285741471117
3077,3,153800,COCONUT_COUPON,596.0,45,,0,,0,597.0,34,,0,,0,596.5,0.0,0.16286198880316768,0.5087375755549708
3079,3,153900,COCONUT_COUPON,596.0,46,,0,,0,597.0,46,,0,,0,596.5,0.0,0.16299134200443843,0.5085338315406925
3081,3,154000,COCONUT_COUPON,596.0,49,,0,,0,597.0,49,,0,,0,596.5,0.0,0.1629913748844745,0.5085338315401627
3082,3,154100,COCONUT_COUPON,597.0,33,,0,,0,598.0,33,,0,,0,597.5,0.0,0.1632456693595276,0.5086214375856615
3085,3,154200,COCONUT_COUPON,599.0,5,598.0,44,,0,600.0,44,,0,,0,599.5,0.0,0.1636248403196308,0.5089990397441443
3087,3,154300,COCONUT_COUPON,599.0,39,,0,,0,600.0,39,,0,,0,599.5,0.0,0.16362487332699602,0.5089990397434435
3089,3,154400,COCONUT_COUPON,599.0,34,,0,,0,600.0,34,,0,,0,599.5,0.0,0.1636249063379992,0.5089990397439805
3090,3,154500,COCONUT_COUPON,598.0,44,,0,,0,599.0,44,,0,,0,598.5,0.0,0.16343538601411542,0.5088104235271578
3092,3,154600,COCONUT_COUPON,600.0,35,,0,,0,601.0,35,,0,,0,600.5,0.0,0.16374976337442432,0.5092886882783692
3095,3,154700,COCONUT_COUPON,602.0,32,,0,,0,603.0,32,,0,,0,602.5,0.0,0.1641934769284616,0.5095626834326216
3096,3,154800,COCONUT_COUPON,601.0,47,,0,,0,602.0,47,,0,,0,601.5,0.0,0.16400405085000966,0.509375168364206
3098,3,154900,COCONUT_COUPON,601.0,30,,0,,0,602.0,30,,0,,0,601.5,0.0,0.16393933172324227,0.5094764817554263
3100,3,155000,COCONUT_COUPON,601.0,30,,0,,0,602.0,30,,0,,0,601.5,0.0,0.16387460256657232,0.5095778751439791
3103,3,155100,COCONUT_COUPON,599.0,28,,0,,0,601.0,28,,0,,0,600.0,0.0,0.16362281824834732,0.5092454062812678
3104,3,155200,COCONUT_COUPON,600.0,38,,0,,0,601.0,38,,0,,0,600.5,0.0,0.16374996158232455,0.5092886882782293
3106,3,155300,COCONUT_COUPON,599.0,49,,0,,0,600.0,49,,0,,0,599.5,0.0,0.16343104460881083,0.5093037449683908
3108,3,155400,COCONUT_COUPON,601.0,68,,0,,0,602.0,51,,0,,0,601.5,0.0,0.16400424936713795,0.5093751683644979
3111,3,155500,COCONUT_COUPON,601.0,32,,0,,0,602.0,32,,0,,0,601.5,0.0,0.163939530163973,0.5094764817563489
3112,3,155600,COCONUT_COUPON,600.0,42,,0,,0,601.0,42,,0,,0,600.5,0.0,0.1640089577242674,0.5088835651763531
3114,3,155700,COCONUT_COUPON,601.0,40,,0,,0,602.0,40,,0,,0,601.5,0.0,0.16419854568178135,0.5090717071060692
3116,3,155800,COCONUT_COUPON,599.0,36,,0,,0,600.0,36,,0,,0,599.5,0.0,0.1638194374731432,0.5086950558929143
3119,3,155900,COCONUT_COUPON,599.0,38,,0,,0,600.0,38,,0,,0,599.5,0.0,0.16375479081851543,0.5087963038683722
3120,3,156000,COCONUT_COUPON,599.0,43,,0,,0,600.0,43,,0,,0,599.5,0.0,0.16375482385498444,0.5087963038685827
3122,3,156100,COCONUT_COUPON,599.0,32,,0,,0,600.0,32,,0,,0,599.5,0.0,0.16388420638926368,0.5085938877495699
3124,3,156200,COCONUT_COUPON,600.0,41,,0,,0,601.0,41,,0,,0,600.5,0.0,0.16400915624867166,0.5088835651768862
3127,3,156300,COCONUT_COUPON,600.0,41,,0,,0,601.0,41,,0,,0,600.5,0.0,0.1639444882100151,0.5089847261335484
3128,3,156400,COCONUT_COUPON,599.0,31,,0,,0,600.0,31,,0,,0,599.5,0.0,0.16362556652895918,0.5089990397433289
3130,3,156500,COCONUT_COUPON,598.0,46,,0,,0,599.0,46,,0,,0,598.5,0.0,0.1635653921376682,0.508607513015231
3132,3,156600,COCONUT_COUPON,600.0,33,,0,,0,601.0,33,,0,,0,600.5,0.0,0.16400928859827446,0.5088835651771041
3135,3,156700,COCONUT_COUPON,600.0,33,,0,,0,602.0,33,,0,,0,601.0,0.0,0.16420115236505287,0.5088261550354315
3136,3,156800,COCONUT_COUPON,600.0,38,,0,,0,601.0,38,,0,,0,600.5,0.0,0.16413872730291845,0.5086814822627606
3138,3,156900,COCONUT_COUPON,600.0,40,,0,,0,601.0,40,,0,,0,600.5,0.0,0.16413876041578496,0.508681482262566
3140,3,157000,COCONUT_COUPON,598.0,37,,0,,0,599.0,37,,0,,0,598.5,0.0,0.16363021556523583,0.5085061779176281
3143,3,157100,COCONUT_COUPON,599.0,30,,0,,0,600.0,30,,0,,0,599.5,0.0,0.16375518725250576,0.5087963038691956
3144,3,157200,COCONUT_COUPON,598.0,50,,0,,0,599.0,50,,0,,0,598.5,0.0,0.16369493008632438,0.5084049227827546
3146,3,157300,COCONUT_COUPON,598.0,35,,0,,0,599.0,35,,0,,0,598.5,0.0,0.16350098766316848,0.5087089281824353
3148,3,157400,COCONUT_COUPON,598.0,39,,0,,0,599.0,33,,0,,0,598.5,0.0,0.1636303476092486,0.5085061779177695
3151,3,157500,COCONUT_COUPON,598.0,32,,0,,0,599.0,32,,0,,0,598.5,0.0,0.16363038062025181,0.5085061779177876
3152,3,157600,COCONUT_COUPON,597.0,39,,0,,0,598.0,39,,0,,0,597.5,0.0,0.16350539031745362,0.5082155876827363
3154,3,157700,COCONUT_COUPON,598.0,34,,0,,0,599.0,34,,0,,0,598.5,0.0,0.16356578811327346,0.5086075130157707
3156,3,157800,COCONUT_COUPON,598.0,39,,0,,0,600.0,39,,0,,0,599.0,0.0,0.16349890695860989,0.5089555336623264
3159,3,157900,COCONUT_COUPON,598.0,37,,0,,0,599.0,37,,0,,0,598.5,0.0,0.16337181851442945,0.5089119991553652
3160,3,158000,COCONUT_COUPON,597.0,37,,0,,0,598.0,37,,0,,0,597.5,0.0,0.16305292231740234,0.5089266690064278
3162,3,158100,COCONUT_COUPON,598.0,45,,0,,0,599.0,45,,0,,0,598.5,0.0,0.1633071858550991,0.509013655175578
3164,3,158200,COCONUT_COUPON,599.0,39,,0,,0,600.0,39,,0,,0,599.5,0.0,0.16336726070770172,0.5094054741815206
3167,3,158300,COCONUT_COUPON,600.0,43,,0,,0,602.0,43,,0,,0,601.0,0.0,0.16342465731438743,0.5100434078320253
3168,3,158400,COCONUT_COUPON,601.0,35,,0,,0,602.0,35,,0,,0,601.5,0.0,0.163292410040577,0.510494033202637
3171,3,158500,COCONUT_COUPON,601.0,43,,0,,0,602.0,43,,0,,0,601.5,0.0,0.1632275794825745,0.5105962324717014
3172,3,158600,COCONUT_COUPON,600.0,47,,0,,0,601.0,47,,0,,0,600.5,0.0,0.16297352354239653,0.5105117774602547
3175,3,158700,COCONUT_COUPON,600.0,56,,0,,0,601.0,44,,0,,0,600.5,0.0,0.16284382102621328,0.5107167605597162
3177,3,158800,COCONUT_COUPON,597.0,36,,0,,0,598.0,36,,0,,0,597.5,0.0,0.16227614992919923,0.5101548906503972
3179,3,158900,COCONUT_COUPON,599.0,1,598.0,34,,0,600.0,35,,0,,0,599.5,0.0,0.16271953457737492,0.5104272162406911
3181,3,159000,COCONUT_COUPON,598.0,50,,0,,0,599.0,36,,0,,0,598.5,0.0,0.16233579004718976,0.5105482161395709
3182,3,159100,COCONUT_COUPON,597.0,39,,0,,0,598.0,2,599.0,37,,0,597.5,0.0,0.16208176011490924,0.5104637848395649
3185,3,159200,COCONUT_COUPON,599.0,37,,0,,0,600.0,37,,0,,0,599.5,0.0,0.1626547814864544,0.5105298378362183
3187,3,159300,COCONUT_COUPON,600.0,46,,0,,0,601.0,46,,0,,0,600.5,0.0,0.16284401813908247,0.510716760559014
3189,3,159400,COCONUT_COUPON,600.0,37,,0,,0,601.0,37,,0,,0,600.5,0.0,0.16290892387951747,0.5106142282417119
3190,3,159500,COCONUT_COUPON,600.0,34,,0,,0,601.0,34,,0,,0,600.5,0.0,0.16284408384458487,0.5107167605591291
3193,3,159600,COCONUT_COUPON,600.0,37,,0,,0,601.0,37,,0,,0,600.5,0.0,0.16297385233184275,0.5105117774610978
3195,3,159700,COCONUT_COUPON,601.0,37,,0,,0,602.0,37,,0,,0,601.5,0.0,0.16309821683347744,0.5108008746694749
3197,3,159800,COCONUT_COUPON,601.0,35,,0,,0,602.0,35,,0,,0,601.5,0.0,0.1631631337388638,0.5106985129233643
3198,3,159900,COCONUT_COUPON,600.0,33,,0,,0,601.0,33,,0,,0,600.5,0.0,0.16297395096831285,0.5105117774611007
3201,3,160000,COCONUT_COUPON,598.0,36,,0,,0,599.0,36,,0,,0,598.5,0.0,0.16266026940020678,0.5100346606834238
3203,3,160100,COCONUT_COUPON,599.0,36,,0,,0,600.0,36,,0,,0,599.5,0.0,0.16271992850843717,0.5104272162410035
3205,3,160200,COCONUT_COUPON,600.0,34,,0,,0,601.0,34,,0,,0,600.5,0.0,0.1628443138156622,0.5107167605599267
3206,3,160300,COCONUT_COUPON,600.0,45,,0,,0,602.0,45,,0,,0,601.0,0.0,0.1628415926052371,0.5109639693643371
3209,3,160400,COCONUT_COUPON,598.0,40,,0,,0,599.0,40,,0,,0,598.5,0.0,0.16253077043974998,0.5102398373335961
3211,3,160500,COCONUT_COUPON,599.0,25,,0,,0,600.0,41,,0,,0,599.5,0.0,0.16265520807563602,0.5105298378364599
3213,3,160600,COCONUT_COUPON,599.0,45,,0,,0,600.0,45,,0,,0,599.5,0.0,0.1627200926466829,0.5104272162409534
3214,3,160700,COCONUT_COUPON,599.0,43,,0,,0,601.0,43,,0,,0,600.0,0.0,0.1628471695584763,0.5104695101576278
3217,3,160800,COCONUT_COUPON,600.0,44,,0,,0,601.0,44,,0,,0,600.5,0.0,0.16284451093216934,0.510716760559837
3219,3,160900,COCONUT_COUPON,599.0,45,,0,,0,600.0,45,,0,,0,599.5,0.0,0.1625904773255321,0.5106325412136025
3221,3,161000,COCONUT_COUPON,600.0,42,,0,,0,601.0,42,,0,,0,600.5,0.0,0.1627147998158085,0.5109220702471212
3222,3,161100,COCONUT_COUPON,600.0,45,,0,,0,601.0,45,,0,,0,600.5,0.0,0.16284460948860394,0.5107167605591005
3225,3,161200,COCONUT_COUPON,598.0,41,,0,,0,599.0,41,,0,,0,598.5,0.0,0.16240136151194767,0.5104453412124306
3227,3,161300,COCONUT_COUPON,597.0,41,,0,,0,598.0,41,,0,,0,597.5,0.0,0.16208247949211685,0.5104637848395266
3229,3,161400,COCONUT_COUPON,598.0,43,,0,,0,599.0,43,,0,,0,598.5,0.0,0.1624014270391892,0.5104453412124935
3230,3,161500,COCONUT_COUPON,598.0,37,,0,,0,599.0,37,,0,,0,598.5,0.0,0.1623366088030147,0.5105482161395571
3233,3,161600,COCONUT_COUPON,601.0,29,,0,,0,602.0,39,,0,,0,601.5,0.0,0.1630988420125469,0.5108008746699705
3235,3,161700,COCONUT_COUPON,601.0,35,,0,,0,602.0,47,,0,,0,601.5,0.0,0.16296907583904235,0.5110058424780912
3237,3,161800,COCONUT_COUPON,602.0,41,,0,,0,604.0,41,,0,,0,603.0,0.0,0.16315535623155214,0.511438601322018
3238,3,161900,COCONUT_COUPON,604.0,20,,0,,0,605.0,28,,0,,0,604.5,0.0,0.16347143706367176,0.5116654060531033
3241,3,162000,COCONUT_COUPON,602.0,39,,0,,0,603.0,39,,0,,0,602.5,0.0,0.16335304354092592,0.5108848840348019
3243,3,162100,COCONUT_COUPON,603.0,53,,0,,0,604.0,38,,0,,0,603.5,0.0,0.16328246341859004,0.5114801153465024
3245,3,162200,COCONUT_COUPON,602.0,38,,0,,0,603.0,38,,0,,0,602.5,0.0,0.1630934261598427,0.5112944633543284
3246,3,162300,COCONUT_COUPON,603.0,33,,0,,0,604.0,33,,0,,0,603.5,0.0,0.16328252930235332,0.5114801153468153
3249,3,162400,COCONUT_COUPON,602.0,55,,0,,0,603.0,36,,0,,0,602.5,0.0,0.16322335405597627,0.5110895109394428
3251,3,162500,COCONUT_COUPON,602.0,35,,0,,0,603.0,35,,0,,0,602.5,0.0,0.16322338698694397,0.5110895109399233
3253,3,162600,COCONUT_COUPON,601.0,47,,0,,0,602.0,2,603.0,45,,0,601.5,0.0,0.16303427649935778,0.5109033178177976
3254,3,162700,COCONUT_COUPON,603.0,40,,0,,0,604.0,40,,0,,0,603.5,0.0,0.16334761842957027,0.5113776876199655
3257,3,162800,COCONUT_COUPON,605.0,45,,0,,0,606.0,45,,0,,0,605.5,0.0,0.1638557115343269,0.5115438311117642
3259,3,162900,COCONUT_COUPON,604.0,30,,0,,0,605.0,30,,0,,0,604.5,0.0,0.1636017137035554,0.511460810047561
3261,3,163000,COCONUT_COUPON,604.0,23,,0,,0,605.0,37,,0,,0,604.5,0.0,0.16366670486005208,0.5113586337632369
3262,3,163100,COCONUT_COUPON,603.0,30,,0,,0,605.0,30,,0,,0,604.0,0.0,0.16321485195459803,0.5118291200110984
3265,3,163200,COCONUT_COUPON,605.0,34,,0,,0,606.0,39,,0,,0,605.5,0.0,0.1634658150577256,0.5121575731920693
3267,3,163300,COCONUT_COUPON,603.0,34,,0,,0,604.0,34,,0,,0,603.5,0.0,0.16315291316993366,0.5116852152971505
3268,3,163400,COCONUT_COUPON,602.0,37,,0,,0,604.0,37,,0,,0,603.0,0.0,0.16322083486605135,0.511336088245848
3270,3,163500,COCONUT_COUPON,603.0,45,,0,,0,604.0,45,,0,,0,603.5,0.0,0.16341282932715295,0.5112753412450922
3272,3,163600,COCONUT_COUPON,604.0,22,,0,,0,605.0,39,,0,,0,604.5,0.0,0.16360194474419798,0.5114608100471939
3275,3,163700,COCONUT_COUPON,605.0,49,,0,,0,606.0,49,,0,,0,605.5,0.0,0.16411582493538257,0.5111362885191572
3276,3,163800,COCONUT_COUPON,603.0,40,,0,,0,604.0,40,,0,,0,603.5,0.0,0.163737512148585,0.5107648258385412
3278,3,163900,COCONUT_COUPON,604.0,40,,0,,0,605.0,32,,0,,0,604.5,0.0,0.1641863031870868,0.5105441304044532
3280,3,164000,COCONUT_COUPON,604.0,38,,0,,0,605.0,38,,0,,0,604.5,0.0,0.1642512035542298,0.5104426792314156
3283,3,164100,COCONUT_COUPON,603.0,42,,0,,0,604.0,42,,0,,0,603.5,0.0,0.16419160435620447,0.5100534906690734
3284,3,164200,COCONUT_COUPON,603.0,42,,0,,0,604.0,42,,0,,0,603.5,0.0,0.16438605537581924,0.5097498341066279
3286,3,164300,COCONUT_COUPON,605.0,44,,0,,0,606.0,44,,0,,0,605.5,0.0,0.16476485835091212,0.5101230475203975
3288,3,164400,COCONUT_COUPON,606.0,34,,0,,0,607.0,34,,0,,0,606.5,0.0,0.16469473193523837,0.5107131029424795
3291,3,164500,COCONUT_COUPON,606.0,41,,0,,0,607.0,41,,0,,0,606.5,0.0,0.16462986560864606,0.510814299352599
3292,3,164600,COCONUT_COUPON,606.0,43,,0,,0,607.0,43,,0,,0,606.5,0.0,0.1647596879343254,0.5106119861956379
3294,3,164700,COCONUT_COUPON,604.0,40,,0,,0,605.0,14,606.0,26,,0,604.5,0.0,0.16431629280513796,0.5103413080896305
3296,3,164800,COCONUT_COUPON,605.0,34,,0,,0,606.0,34,,0,,0,605.5,0.0,0.16457047925774035,0.5104261816125903
3299,3,164900,COCONUT_COUPON,604.0,36,,0,,0,605.0,36,,0,,0,604.5,0.0,0.16431635910726858,0.5103413080901282
3300,3,165000,COCONUT_COUPON,606.0,28,,0,,0,607.0,28,,0,,0,606.5,0.0,0.16482470048212677,0.5105109490051912
3302,3,165100,COCONUT_COUPON,605.0,40,,0,,0,606.0,38,,0,,0,605.5,0.0,0.1646354373304743,0.5103250573699315
3304,3,165200,COCONUT_COUPON,602.0,19,,0,,0,603.0,33,,0,,0,602.5,0.0,0.16393779564930466,0.5099680678000148
3307,3,165300,COCONUT_COUPON,602.0,34,,0,,0,603.0,34,,0,,0,602.5,0.0,0.16413221334868824,0.5096639096187853
3308,3,165400,COCONUT_COUPON,600.0,31,,0,,0,601.0,31,,0,,0,600.5,0.0,0.16355907433224326,0.5095933715766682
3310,3,165500,COCONUT_COUPON,601.0,22,,0,,0,602.0,36,,0,,0,601.5,0.0,0.16381330034784536,0.50967934863708
3312,3,165600,COCONUT_COUPON,600.0,19,,0,,0,601.0,32,,0,,0,600.5,0.0,0.16349436791656743,0.5096950934331518
3315,3,165700,COCONUT_COUPON,599.0,29,,0,,0,600.0,29,,0,,0,599.5,0.0,0.16330498152480652,0.509507283977698
3316,3,165800,COCONUT_COUPON,599.0,43,,0,,0,600.0,47,,0,,0,599.5,0.0,0.1633050144703261,0.5095072839773948
3318,3,165900,COCONUT_COUPON,598.0,30,,0,,0,599.0,30,,0,,0,598.5,0.0,0.1630508568232255,0.5094210853232832
3320,3,166000,COCONUT_COUPON,599.0,22,,0,,0,600.0,37,,0,,0,599.5,0.0,0.1631107665080349,0.5098131979420033
3323,3,166100,COCONUT_COUPON,599.0,42,,0,,0,600.0,42,,0,,0,599.5,0.0,0.1632403521032757,0.5096091744650556
3324,3,166200,COCONUT_COUPON,599.0,43,,0,,0,600.0,43,,0,,0,599.5,0.0,0.16330514625604253,0.5095072839773471
