,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,log_returns,t_exp,vol_est
2969,1,148400,COCONUT,9955.0,110,9954.0,67,,0,9956.0,110,9957.0,67,,0,9955.5,0.0,5.0224755792774494e-05,0.9994063999999999,
2970,1,148500,COCONUT,9954.0,150,9953.0,63,,0,9955.0,150,9956.0,63,,0,9954.5,0.0,-0.00010045203423815764,0.9994059999999999,
2973,1,148600,COCONUT,9955.0,124,9954.0,49,,0,9957.0,173,,0,,0,9956.0,0.0,0.0001506742676313867,0.9994056,
2975,1,148700,COCONUT,9954.0,185,,0,,0,9955.0,9,9956.0,108,9957.0,77,9954.5,0.0,-0.0001506742676314417,0.9994052,
2977,1,148800,COCONUT,9956.0,108,9955.0,57,,0,9957.0,108,9958.0,57,,0,9956.5,0.0,0.00020089397887873363,0.9994048,
2978,1,148900,COCONUT,9958.0,94,9957.0,77,,0,9959.0,104,9960.0,77,,0,9958.5,0.0,0.00020085362859378946,0.9994044,
2981,1,149000,COCONUT,9957.0,183,,0,,0,9959.0,120,9960.0,63,,0,9958.0,0.0,-5.020962519572364e-05,0.999404,
2983,1,149100,COCONUT,9958.0,132,9957.0,56,,0,9959.0,132,9960.0,56,,0,9958.5,0.0,5.020962519577547e-05,0.9994036,
2985,1,149200,COCONUT,9957.0,138,9956.0,64,,0,9958.0,138,9959.0,64,,0,9957.5,0.0,-0.00010042177152449526,0.9994031999999999,
2986,1,149300,COCONUT,9957.0,110,9956.0,74,,0,9958.0,110,9959.0,74,,0,9957.5,0.0,0.0,0.9994027999999999,
2989,1,149400,COCONUT,9958.0,149,9957.0,71,,0,9959.0,149,9960.0,71,,0,9958.5,0.0,0.00010042177152438895,0.9994023999999999,
2991,1,149500,COCONUT,9956.0,117,9955.0,79,,0,9957.0,117,9958.0,79,,0,9956.5,0.0,-0.00020085362859389235,0.999402,
2993,1,149600,COCONUT,9958.0,103,9957.0,73,,0,9959.0,103,9960.0,73,,0,9958.5,0.0,0.00020085362859378946,0.9994016,
2995,1,149700,COCONUT,9958.0,139,9957.0,49,,0,9959.0,131,9960.0,49,,0,9958.5,0.0,0.0,0.9994012,
2996,1,149800,COCONUT,9957.0,124,9956.0,62,,0,9959.0,196,,0,,0,9958.0,0.0,-5.020962519572364e-05,0.9994008,
2999,1,149900,COCONUT,9958.0,149,9957.0,56,,0,9959.0,149,9960.0,56,,0,9958.5,0.0,5.020962519577547e-05,0.9994004,
3001,1,150000,COCONUT,9958.0,121,9957.0,46,,0,9959.0,121,9960.0,46,,0,9958.5,0.0,0.0,0.9994,
3003,1,150100,COCONUT,9957.0,188,,0,,0,9959.0,146,9960.0,42,,0,9958.0,0.0,-5.020962519572364e-05,0.9993995999999999,
3004,1,150200,COCONUT,9957.0,102,9956.0,53,,0,9958.0,102,9959.0,53,,0,9957.5,0.0,-5.021214632871242e-05,0.9993991999999999,
3006,1,150300,COCONUT,9957.0,140,9956.0,77,,0,9958.0,140,9959.0,77,,0,9957.5,0.0,0.0,0.9993988,
3008,1,150400,COCONUT,9959.0,132,9958.0,71,,0,9960.0,132,9961.0,71,,0,9959.5,0.0,0.00020083345952917823,0.9993984,
3011,1,150500,COCONUT,9958.0,171,,0,,0,9960.0,112,9961.0,60,,0,9959.0,0.0,-5.020458368908481e-05,0.999398,
3012,1,150600,COCONUT,9959.0,165,,0,,0,9961.0,120,9962.0,45,,0,9960.0,0.0,0.00010040664700431604,0.9993976,
3014,1,150700,COCONUT,9958.0,172,,0,,0,9959.0,10,9960.0,108,9961.0,64,9958.5,0.0,-0.00015061375132023234,0.9993972,
3016,1,150800,COCONUT,9959.0,145,9958.0,68,,0,9960.0,145,9961.0,68,,0,9959.5,0.0,0.00010041168800489557,0.9993968,
3019,1,150900,COCONUT,9959.0,100,9958.0,40,,0,9960.0,100,9961.0,40,,0,9959.5,0.0,0.0,0.9993964,
3020,1,151000,COCONUT,9959.0,167,,0,,0,9960.0,5,9961.0,112,9962.0,55,9959.5,0.0,0.0,0.999396,
3022,1,151100,COCONUT,9959.0,144,9958.0,77,,0,9960.0,144,9961.0,77,,0,9959.5,0.0,0.0,0.9993955999999999,
3024,1,151200,COCONUT,9961.0,124,9960.0,64,,0,9962.0,124,9963.0,64,,0,9961.5,0.0,0.00020079313354946275,0.9993952,
3027,1,151300,COCONUT,9960.0,186,,0,,0,9962.0,125,9963.0,61,,0,9961.0,0.0,-5.0194503712384745e-05,0.9993948,
3028,1,151400,COCONUT,9961.0,103,9960.0,63,,0,9962.0,103,9963.0,63,,0,9961.5,0.0,5.0194503712354936e-05,0.9993944,
3030,1,151500,COCONUT,9961.0,160,,0,,0,9963.0,101,9964.0,59,,0,9962.0,0.0,5.01919843506394e-05,0.999394,
3032,1,151600,COCONUT,9961.0,168,,0,,0,9963.0,118,9964.0,50,,0,9962.0,0.0,0.0,0.9993936,
3035,1,151700,COCONUT,9964.0,221,,0,,0,9966.0,146,9967.0,75,,0,9965.0,0.0,0.00030109901366635655,0.9993932,
3036,1,151800,COCONUT,9964.0,174,,0,,0,9966.0,166,,0,,0,9965.0,0.0,0.0,0.9993928,
3038,1,151900,COCONUT,9965.0,189,,0,,0,9967.0,128,9968.0,61,,0,9966.0,0.0,0.00010034619445474131,0.9993924,
3040,1,152000,COCONUT,9965.0,109,9964.0,51,,0,9967.0,160,,0,,0,9966.0,0.0,0.0,0.9993920000000001,
3043,1,152100,COCONUT,9964.0,124,9963.0,60,,0,9965.0,124,9966.0,60,,0,9964.5,0.0,-0.00015052306794436764,0.9993916,
3044,1,152200,COCONUT,9964.0,156,,0,,0,9966.0,104,9967.0,52,,0,9965.0,0.0,5.0176873489477074e-05,0.9993912,
3046,1,152300,COCONUT,9965.0,133,9964.0,41,,0,9966.0,133,9967.0,41,,0,9965.5,0.0,5.017435589732384e-05,0.9993908,
3048,1,152400,COCONUT,9964.0,141,9963.0,42,,0,9966.0,183,,0,,0,9965.0,0.0,-5.017435589718961e-05,0.9993904,
3051,1,152500,COCONUT,9962.0,137,9961.0,56,,0,9964.0,193,,0,,0,9963.0,0.0,-0.0002007226020388655,0.99939,
3052,1,152600,COCONUT,9963.0,111,9962.0,79,,0,9965.0,190,,0,,0,9964.0,0.0,0.00010036633721480829,0.9993896,
3054,1,152700,COCONUT,9962.0,110,9961.0,76,,0,9964.0,186,,0,,0,9963.0,0.0,-0.00010036633721479429,0.9993892,
3056,1,152800,COCONUT,9962.0,194,,0,,0,9964.0,147,9965.0,47,,0,9963.0,0.0,0.0,0.9993888,
3059,1,152900,COCONUT,9962.0,149,9961.0,58,,0,9963.0,149,9964.0,58,,0,9962.5,0.0,-5.018694638579641e-05,0.9993884000000001,
3060,1,153000,COCONUT,9961.0,126,9960.0,51,,0,9962.0,126,9963.0,51,,0,9961.5,0.0,-0.00010038144959239122,0.999388,
3062,1,153100,COCONUT,9960.0,141,9959.0,44,,0,9961.0,141,9962.0,44,,0,9960.5,0.0,-0.00010039152703944377,0.9993876,
3064,1,153200,COCONUT,9960.0,104,9959.0,67,,0,9961.0,104,9962.0,67,,0,9960.5,0.0,0.0,0.9993872,
3067,1,153300,COCONUT,9959.0,170,,0,,0,9961.0,123,9962.0,47,,0,9960.0,0.0,-5.019954319471253e-05,0.9993868,
3068,1,153400,COCONUT,9959.0,140,9958.0,59,,0,9960.0,140,9961.0,59,,0,9959.5,0.0,-5.020206331532371e-05,0.9993864,
3070,1,153500,COCONUT,9961.0,103,9960.0,76,,0,9962.0,103,9963.0,76,,0,9961.5,0.0,0.00020079313354946275,0.999386,
3072,1,153600,COCONUT,9962.0,123,9961.0,45,,0,9963.0,123,9964.0,45,,0,9962.5,0.0,0.00010038144959242428,0.9993856,
3075,1,153700,COCONUT,9961.0,136,9960.0,53,,0,9962.0,136,9963.0,53,,0,9961.5,0.0,-0.00010038144959239122,0.9993852000000001,
3076,1,153800,COCONUT,9962.0,150,9961.0,73,,0,9964.0,223,,0,,0,9963.0,0.0,0.00015056839597820743,0.9993848000000001,
3078,1,153900,COCONUT,9963.0,116,9962.0,71,,0,9964.0,116,9965.0,71,,0,9963.5,0.0,5.018442778260935e-05,0.9993844000000001,
3080,1,154000,COCONUT,9962.0,216,,0,,0,9964.0,136,9965.0,80,,0,9963.0,0.0,-5.018442778264128e-05,0.999384,
3083,1,154100,COCONUT,9963.0,163,,0,,0,9964.0,7,9965.0,111,9966.0,55,9963.5,0.0,5.018442778260935e-05,0.9993836,
3085,1,154200,COCONUT,9964.0,110,9963.0,64,,0,9966.0,164,,0,,0,9965.0,0.0,0.00015053817425615557,0.9993832,
3086,1,154300,COCONUT,9964.0,138,9963.0,62,,0,9966.0,200,,0,,0,9965.0,0.0,0.0,0.9993828,
3089,1,154400,COCONUT,9965.0,150,9964.0,67,,0,9966.0,150,9967.0,67,,0,9965.5,0.0,5.017435589732384e-05,0.9993824,
3091,1,154500,COCONUT,9966.0,149,9965.0,61,,0,9968.0,210,,0,,0,9967.0,0.0,0.00015050796466388165,0.999382,
3093,1,154600,COCONUT,9965.0,122,9964.0,60,,0,9967.0,182,,0,,0,9966.0,0.0,-0.00010033612610629569,0.9993816000000001,
3094,1,154700,COCONUT,9965.0,145,9964.0,47,,0,9967.0,187,,0,,0,9966.0,0.0,0.0,0.9993812000000001,
3097,1,154800,COCONUT,9967.0,142,9966.0,69,,0,9968.0,142,9969.0,69,,0,9967.5,0.0,0.00015050041416014756,0.9993808000000001,
3099,1,154900,COCONUT,9965.0,185,,0,,0,9967.0,138,9968.0,47,,0,9966.0,0.0,-0.00015050041416016574,0.9993804000000001,
3101,1,155000,COCONUT,9964.0,177,,0,,0,9966.0,133,9967.0,44,,0,9965.0,0.0,-0.0001003461944548111,0.99938,
3102,1,155100,COCONUT,9965.0,120,9964.0,65,,0,9966.0,120,9967.0,65,,0,9965.5,0.0,5.017435589732384e-05,0.9993796,
3105,1,155200,COCONUT,9965.0,187,,0,,0,9967.0,131,9968.0,56,,0,9966.0,0.0,5.01718385576163e-05,0.9993792,
3107,1,155300,COCONUT,9965.0,121,9964.0,70,,0,9966.0,121,9967.0,70,,0,9965.5,0.0,-5.0171838557563385e-05,0.9993787999999999,
3109,1,155400,COCONUT,9965.0,102,9964.0,76,,0,9966.0,102,9967.0,76,,0,9965.5,0.0,0.0,0.9993784000000001,
3110,1,155500,COCONUT,9964.0,119,9963.0,55,,0,9966.0,174,,0,,0,9965.0,0.0,-5.017435589718961e-05,0.999378,
3113,1,155600,COCONUT,9964.0,108,9963.0,42,,0,9966.0,150,,0,,0,9965.0,0.0,0.0,0.9993776,
3115,1,155700,COCONUT,9965.0,103,9964.0,67,,0,9966.0,103,9967.0,67,,0,9965.5,0.0,5.017435589732384e-05,0.9993772,
3117,1,155800,COCONUT,9965.0,144,9964.0,80,,0,9967.0,224,,0,,0,9966.0,0.0,5.01718385576163e-05,0.9993768,
3118,1,155900,COCONUT,9965.0,114,9964.0,79,,0,9967.0,193,,0,,0,9966.0,0.0,0.0,0.9993763999999999,
3121,1,156000,COCONUT,9967.0,147,9966.0,49,,0,9968.0,147,9969.0,49,,0,9967.5,0.0,0.00015050041416014756,0.9993759999999999,
3123,1,156100,COCONUT,9966.0,198,,0,,0,9968.0,125,9969.0,72,,0,9967.0,0.0,-5.016428805380907e-05,0.9993755999999999,
3125,1,156200,COCONUT,9965.0,123,9964.0,75,,0,9966.0,123,9967.0,75,,0,9965.5,0.0,-0.00015050796466392716,0.9993751999999999,
3126,1,156300,COCONUT,9965.0,122,9964.0,64,,0,9967.0,186,,0,,0,9966.0,0.0,5.01718385576163e-05,0.9993748,
3129,1,156400,COCONUT,9967.0,126,9966.0,61,,0,9968.0,126,9969.0,61,,0,9967.5,0.0,0.00015050041416014756,0.9993744,
3131,1,156500,COCONUT,9967.0,145,9966.0,73,,0,9968.0,145,9969.0,73,,0,9967.5,0.0,0.0,0.999374,
3133,1,156600,COCONUT,9967.0,108,9966.0,61,,0,9969.0,169,,0,,0,9968.0,0.0,5.016177172435349e-05,0.9993736,
3134,1,156700,COCONUT,9967.0,115,9966.0,49,,0,9968.0,115,9969.0,49,,0,9967.5,0.0,-5.016177172433976e-05,0.9993732,
3137,1,156800,COCONUT,9968.0,102,9967.0,69,,0,9969.0,102,9970.0,69,,0,9968.5,0.0,0.0001003210273713528,0.9993728,
3139,1,156900,COCONUT,9967.0,178,,0,,0,9969.0,109,9970.0,69,,0,9968.0,0.0,-5.015925564713211e-05,0.9993723999999999,
3141,1,157000,COCONUT,9968.0,141,9967.0,43,,0,9969.0,141,9970.0,43,,0,9968.5,0.0,5.015925564709658e-05,0.9993719999999999,
3142,1,157100,COCONUT,9967.0,127,9966.0,41,,0,9968.0,127,9969.0,41,,0,9967.5,0.0,-0.00010032102737150742,0.9993715999999999,
3145,1,157200,COCONUT,9967.0,192,,0,,0,9969.0,149,9970.0,43,,0,9968.0,0.0,5.016177172435349e-05,0.9993712,
3147,1,157300,COCONUT,9969.0,115,9968.0,64,,0,9970.0,115,9971.0,64,,0,9969.5,0.0,0.00015047021971966313,0.9993708,
3149,1,157400,COCONUT,9969.0,161,,0,,0,9971.0,121,9972.0,40,,0,9970.0,0.0,5.015170893000019e-05,0.9993704,
3150,1,157500,COCONUT,9970.0,103,9969.0,40,,0,9972.0,143,,0,,0,9971.0,0.0,0.00010029587290885666,0.99937,
3153,1,157600,COCONUT,9974.0,125,9973.0,70,,0,9975.0,125,9976.0,70,,0,9974.5,0.0,0.00035095635967253907,0.9993696,
3155,1,157700,COCONUT,9972.0,149,9971.0,43,,0,9973.0,149,9974.0,43,,0,9972.5,0.0,-0.00020053140890375802,0.9993692,
3157,1,157800,COCONUT,9974.0,110,9973.0,52,,0,9975.0,110,9976.0,52,,0,9974.5,0.0,0.0002005314089037194,0.9993688,
3158,1,157900,COCONUT,9973.0,142,9972.0,80,,0,9974.0,147,9975.0,80,,0,9973.5,0.0,-0.00010026067784619833,0.9993683999999999,
3161,1,158000,COCONUT,9973.0,112,9972.0,62,,0,9974.0,112,9975.0,62,,0,9973.5,0.0,0.0,0.999368,
3163,1,158100,COCONUT,9971.0,180,,0,,0,9973.0,134,9974.0,46,,0,9972.0,0.0,-0.00015040986717079413,0.9993676,
3165,1,158200,COCONUT,9972.0,144,9971.0,47,,0,9973.0,144,9974.0,47,,0,9972.5,0.0,5.013913611309085e-05,0.9993672,
3166,1,158300,COCONUT,9971.0,159,,0,,0,9973.0,102,9974.0,57,,0,9972.0,0.0,-5.013913611322187e-05,0.9993668,
3169,1,158400,COCONUT,9972.0,108,9971.0,44,,0,9973.0,108,9974.0,44,,0,9972.5,0.0,5.013913611309085e-05,0.9993664,
3171,1,158500,COCONUT,9973.0,150,9972.0,59,,0,9974.0,150,9975.0,59,,0,9973.5,0.0,0.0001002707310577069,0.999366,
3173,1,158600,COCONUT,9973.0,107,9972.0,79,,0,9974.0,107,9975.0,79,,0,9973.5,0.0,0.0,0.9993656,
3175,1,158700,COCONUT,9973.0,132,9972.0,40,,0,9975.0,172,,0,,0,9974.0,0.0,5.013159544847511e-05,0.9993652,
3176,1,158800,COCONUT,9974.0,114,9973.0,64,,0,9976.0,178,,0,,0,9975.0,0.0,0.00010025565199642287,0.9993647999999999,
3179,1,158900,COCONUT,9973.0,139,9972.0,48,,0,9974.0,139,9975.0,48,,0,9973.5,0.0,-0.000150387247444929,0.9993644,
3181,1,159000,COCONUT,9973.0,129,9972.0,40,,0,9974.0,129,9975.0,40,,0,9973.5,0.0,0.0,0.999364,
3183,1,159100,COCONUT,9972.0,127,9971.0,47,,0,9973.0,127,9974.0,47,,0,9972.5,0.0,-0.00010027073105765415,0.9993636,
3184,1,159200,COCONUT,9972.0,148,9971.0,61,,0,9973.0,148,9974.0,61,,0,9972.5,0.0,0.0,0.9993632,
3186,1,159300,COCONUT,9971.0,103,9970.0,60,,0,9972.0,103,9973.0,60,,0,9971.5,0.0,-0.00010028078628535617,0.9993628,
3188,1,159400,COCONUT,9971.0,101,9970.0,56,,0,9972.0,101,9973.0,56,,0,9971.5,0.0,0.0,0.9993624,
3191,1,159500,COCONUT,9971.0,114,9970.0,75,,0,9973.0,189,,0,,0,9972.0,0.0,5.014165017211413e-05,0.999362,
3192,1,159600,COCONUT,9971.0,150,9970.0,71,,0,9973.0,221,,0,,0,9972.0,0.0,0.0,0.9993616,
3194,1,159700,COCONUT,9971.0,106,9970.0,78,,0,9973.0,184,,0,,0,9972.0,0.0,0.0,0.9993612000000001,
3196,1,159800,COCONUT,9973.0,123,9972.0,64,,0,9974.0,123,9975.0,64,,0,9973.5,0.0,0.00015040986717075776,0.9993608,
3199,1,159900,COCONUT,9971.0,137,9970.0,57,,0,9972.0,145,9973.0,57,,0,9971.5,0.0,-0.0002005515173430686,0.9993604,
3200,1,160000,COCONUT,9971.0,141,9970.0,78,,0,9973.0,219,,0,,0,9972.0,0.0,5.014165017211413e-05,0.99936,
3202,1,160100,COCONUT,9971.0,106,9970.0,50,,0,9973.0,156,,0,,0,9972.0,0.0,0.0,0.9993596,
3204,1,160200,COCONUT,9971.0,214,,0,,0,9973.0,145,9974.0,69,,0,9972.0,0.0,0.0,0.9993592,
3207,1,160300,COCONUT,9971.0,187,,0,,0,9973.0,125,9974.0,62,,0,9972.0,0.0,0.0,0.9993588,
3208,1,160400,COCONUT,9972.0,172,,0,,0,9974.0,130,9975.0,42,,0,9973.0,0.0,0.00010027575841947314,0.9993584,
3210,1,160500,COCONUT,9972.0,103,9971.0,79,,0,9974.0,182,,0,,0,9973.0,0.0,0.0,0.999358,
3212,1,160600,COCONUT,9973.0,146,9972.0,40,,0,9974.0,146,9975.0,40,,0,9973.5,0.0,5.013410875149337e-05,0.9993576000000001,
3215,1,160700,COCONUT,9972.0,102,9971.0,50,,0,9974.0,152,,0,,0,9973.0,0.0,-5.013410875133373e-05,0.9993572000000001,
3216,1,160800,COCONUT,9972.0,137,9971.0,56,,0,9973.0,137,9974.0,56,,0,9972.5,0.0,-5.0136622306258014e-05,0.9993568,
3218,1,160900,COCONUT,9972.0,121,9971.0,78,,0,9973.0,121,9974.0,78,,0,9972.5,0.0,0.0,0.9993564,
3220,1,161000,COCONUT,9974.0,108,9973.0,50,,0,9975.0,108,9976.0,50,,0,9974.5,0.0,0.0002005314089037194,0.999356,
3223,1,161100,COCONUT,9973.0,129,9972.0,58,,0,9974.0,129,9975.0,58,,0,9973.5,0.0,-0.00010026067784619833,0.9993556,
3224,1,161200,COCONUT,9973.0,131,9972.0,75,,0,9974.0,131,9975.0,75,,0,9973.5,0.0,0.0,0.9993552,
3226,1,161300,COCONUT,9973.0,145,9972.0,61,,0,9975.0,206,,0,,0,9974.0,0.0,5.013159544847511e-05,0.9993548,
3228,1,161400,COCONUT,9972.0,141,9971.0,45,,0,9974.0,186,,0,,0,9973.0,0.0,-0.0001002657041998677,0.9993544000000001,
3231,1,161500,COCONUT,9972.0,113,9971.0,46,,0,9973.0,113,9974.0,46,,0,9972.5,0.0,-5.0136622306258014e-05,0.9993540000000001,
3232,1,161600,COCONUT,9971.0,132,9970.0,54,,0,9973.0,186,,0,,0,9972.0,0.0,-5.013913611322187e-05,0.9993536000000001,
3234,1,161700,COCONUT,9973.0,147,9972.0,40,,0,9975.0,187,,0,,0,9974.0,0.0,0.00020054146261940574,0.9993532,
3236,1,161800,COCONUT,9972.0,106,9971.0,52,,0,9974.0,158,,0,,0,9973.0,0.0,-0.0001002657041998677,0.9993528,
3239,1,161900,COCONUT,9974.0,130,9973.0,40,,0,9975.0,130,9976.0,40,,0,9974.5,0.0,0.00015039478659766134,0.9993524,
3240,1,162000,COCONUT,9974.0,148,9973.0,59,,0,9975.0,148,9976.0,59,,0,9974.5,0.0,0.0,0.999352,
3242,1,162100,COCONUT,9972.0,195,,0,,0,9974.0,144,9975.0,51,,0,9973.0,0.0,-0.00015039478659754034,0.9993516,
3244,1,162200,COCONUT,9973.0,129,9972.0,67,,0,9974.0,129,9975.0,67,,0,9973.5,0.0,5.013410875149337e-05,0.9993512,
3247,1,162300,COCONUT,9975.0,131,9974.0,65,,0,9976.0,131,9977.0,65,,0,9975.5,0.0,0.0002005113044965726,0.9993508000000001,
3248,1,162400,COCONUT,9976.0,117,9975.0,44,,0,9977.0,117,9978.0,44,,0,9976.5,0.0,0.00010024057746971793,0.9993504000000001,
3250,1,162500,COCONUT,9974.0,110,9973.0,72,,0,9976.0,177,,0,,0,9975.0,0.0,-0.00015036463452138037,0.9993500000000001,
3252,1,162600,COCONUT,9974.0,208,,0,,0,9976.0,134,9977.0,74,,0,9975.0,0.0,0.0,0.9993496000000001,
3255,1,162700,COCONUT,9974.0,114,9973.0,44,,0,9976.0,158,,0,,0,9975.0,0.0,0.0,0.9993492,
3256,1,162800,COCONUT,9973.0,113,9972.0,72,,0,9974.0,113,9975.0,72,,0,9973.5,0.0,-0.000150387247444929,0.9993488,
3258,1,162900,COCONUT,9973.0,93,9972.0,75,,0,9974.0,100,9975.0,75,,0,9973.5,0.0,0.0,0.9993483999999999,
3260,1,163000,COCONUT,9974.0,180,,0,,0,9976.0,132,9977.0,48,,0,9975.0,0.0,0.00015038724744495015,0.9993479999999999,
3263,1,163100,COCONUT,9973.0,123,9972.0,54,,0,9975.0,177,,0,,0,9974.0,0.0,-0.0001002556519963129,0.9993476,
3265,1,163200,COCONUT,9974.0,121,9973.0,66,,0,9975.0,112,9976.0,66,,0,9974.5,0.0,5.0129082397680564e-05,0.9993472,
3266,1,163300,COCONUT,9973.0,10,9972.0,175,,0,9974.0,133,9975.0,42,,0,9973.5,0.0,-0.00010026067784619833,0.9993468,
3269,1,163400,COCONUT,9972.0,110,9971.0,56,,0,9974.0,166,,0,,0,9973.0,0.0,-5.013410875133373e-05,0.9993464,
3271,1,163500,COCONUT,9972.0,114,9971.0,70,,0,9973.0,114,9974.0,70,,0,9972.5,0.0,-5.0136622306258014e-05,0.999346,
3273,1,163600,COCONUT,9972.0,135,9971.0,40,,0,9973.0,135,9974.0,40,,0,9972.5,0.0,0.0,0.9993456,
3274,1,163700,COCONUT,9971.0,154,,0,,0,9973.0,108,9974.0,46,,0,9972.0,0.0,-5.013913611322187e-05,0.9993451999999999,
3277,1,163800,COCONUT,9972.0,110,9971.0,79,,0,9973.0,110,9974.0,79,,0,9972.5,0.0,5.013913611309085e-05,0.9993447999999999,
3279,1,163900,COCONUT,9971.0,175,,0,,0,9973.0,135,9974.0,40,,0,9972.0,0.0,-5.013913611322187e-05,0.9993443999999999,
3281,1,164000,COCONUT,9971.0,133,9970.0,58,,0,9973.0,191,,0,,0,9972.0,0.0,0.0,0.999344,
3282,1,164100,COCONUT,9972.0,111,9971.0,60,,0,9974.0,171,,0,,0,9973.0,0.0,0.00010027575841947314,0.9993436,
3285,1,164200,COCONUT,9974.0,117,9973.0,58,,0,9975.0,117,9976.0,58,,0,9974.5,0.0,0.00015039478659766134,0.9993432,
3287,1,164300,COCONUT,9973.0,223,,0,,0,9975.0,150,9976.0,73,,0,9974.0,0.0,-5.0129082397603904e-05,0.9993428,
3289,1,164400,COCONUT,9972.0,107,9971.0,64,,0,9974.0,171,,0,,0,9973.0,0.0,-0.0001002657041998677,0.9993424,
3290,1,164500,COCONUT,9973.0,168,,0,,0,9975.0,121,9976.0,47,,0,9974.0,0.0,0.00010026570419990609,0.999342,
3293,1,164600,COCONUT,9974.0,130,9973.0,68,,0,9975.0,130,9976.0,68,,0,9974.5,0.0,5.0129082397680564e-05,0.9993415999999999,
3295,1,164700,COCONUT,9974.0,132,9973.0,40,,0,9976.0,172,,0,,0,9975.0,0.0,5.012656959866566e-05,0.9993411999999999,
3297,1,164800,COCONUT,9975.0,115,9974.0,64,,0,9977.0,179,,0,,0,9976.0,0.0,0.00010024560180813544,0.9993407999999999,
3298,1,164900,COCONUT,9977.0,140,9976.0,49,,0,9978.0,140,9979.0,49,,0,9977.5,0.0,0.00015034956301665658,0.9993404,
3301,1,165000,COCONUT,9976.0,123,9975.0,54,,0,9977.0,123,9978.0,54,,0,9976.5,0.0,-0.00010023053030342272,0.99934,
3303,1,165100,COCONUT,9976.0,129,9975.0,45,,0,9977.0,129,9978.0,45,,0,9976.5,0.0,0.0,0.9993396,
3305,1,165200,COCONUT,9976.0,163,,0,,0,9978.0,110,9979.0,53,,0,9977.0,0.0,5.011652092151269e-05,0.9993392,
3306,1,165300,COCONUT,9978.0,141,9977.0,55,,0,9979.0,141,9980.0,55,,0,9978.5,0.0,0.00015033449453293813,0.9993388,
3309,1,165400,COCONUT,9976.0,159,,0,,0,9978.0,111,9979.0,48,,0,9977.0,0.0,-0.0001503344945328351,0.9993384,
3311,1,165500,COCONUT,9977.0,104,9976.0,80,,0,9978.0,104,9979.0,80,,0,9977.5,0.0,5.011400938184011e-05,0.999338,
3313,1,165600,COCONUT,9977.0,157,,0,,0,9979.0,110,9980.0,47,,0,9978.0,0.0,5.011149809372514e-05,0.9993375999999999,
3314,1,165700,COCONUT,9979.0,105,9978.0,43,,0,9981.0,153,,0,,0,9980.0,0.0,0.00020042088452707236,0.9993372,
3317,1,165800,COCONUT,9978.0,138,9977.0,59,,0,9980.0,197,,0,,0,9979.0,0.0,-0.00010020542119713582,0.9993368,
3319,1,165900,COCONUT,9976.0,205,,0,,0,9978.0,146,9979.0,59,,0,9977.0,0.0,-0.00020044097080536212,0.9993364,
3321,1,166000,COCONUT,9977.0,118,9976.0,55,,0,9978.0,118,9979.0,55,,0,9977.5,0.0,5.011400938184011e-05,0.999336,
3322,1,166100,COCONUT,9976.0,146,9975.0,59,,0,9977.0,146,9978.0,59,,0,9976.5,0.0,-0.00010023053030342272,0.9993356,
3325,1,166200,COCONUT,9976.0,154,,0,,0,9978.0,100,9979.0,54,,0,9977.0,0.0,5.011652092151269e-05,0.9993352,
3327,1,166300,COCONUT,9977.0,187,,0,,0,9979.0,113,9980.0,74,,0,9978.0,0.0,0.00010022550747559408,0.9993348,
3329,1,166400,COCONUT,9979.0,101,9978.0,75,,0,9980.0,101,9981.0,75,,0,9979.5,0.0,0.00015031942906923337,0.9993344,
3330,1,166500,COCONUT,9979.0,138,9978.0,43,,0,9980.0,138,9981.0,43,,0,9979.5,0.0,0.0,0.999334,
3333,1,166600,COCONUT,9977.0,93,9976.0,80,,0,9978.0,100,9979.0,80,,0,9977.5,0.0,-0.00020043092716292896,0.9993336,
3335,1,166700,COCONUT,9976.0,167,,0,,0,9978.0,126,9979.0,41,,0,9977.0,0.0,-5.0114009381811275e-05,0.9993332,
3337,1,166800,COCONUT,9975.0,111,9974.0,44,,0,9977.0,155,,0,,0,9976.0,0.0,-0.00010023555363472161,0.9993328,
3338,1,166900,COCONUT,9973.0,101,9972.0,49,,0,9974.0,101,9975.0,49,,0,9973.5,0.0,-0.0002506328492530712,0.9993324,
3341,1,167000,COCONUT,9974.0,178,,0,,0,9976.0,134,9977.0,44,,0,9975.0,0.0,0.00015038724744495015,0.999332,
3343,1,167100,COCONUT,9976.0,145,9975.0,44,,0,9977.0,145,9978.0,44,,0,9976.5,0.0,0.00015036463452127667,0.9993316,
3345,1,167200,COCONUT,9977.0,131,9976.0,62,,0,9978.0,125,9979.0,62,,0,9977.5,0.0,0.00010023053030344724,0.9993312,
3346,1,167300,COCONUT,9977.0,148,9976.0,57,,0,9978.0,148,9979.0,57,,0,9977.5,0.0,0.0,0.9993308,
3349,1,167400,COCONUT,9976.0,104,9975.0,80,,0,9978.0,184,,0,,0,9977.0,0.0,-5.0114009381811275e-05,0.9993304000000001,
3351,1,167500,COCONUT,9976.0,134,9975.0,75,,0,9977.0,134,9978.0,75,,0,9976.5,0.0,-5.011652092164028e-05,0.99933,
