,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,log_returns,t_exp,vol_est
3101,3,155000,COCONUT,9906.0,149,9905.0,46,,0,9907.0,149,9908.0,46,,0,9906.5,0.0,5.0473186130543395e-05,0.99138,
3102,3,155100,COCONUT,9905.0,123,9904.0,76,,0,9906.0,123,9907.0,76,,0,9905.5,0.0,-0.00010094891993232248,0.9913796,
3105,3,155200,COCONUT,9905.0,146,9904.0,79,,0,9906.0,146,9907.0,79,,0,9905.5,0.0,0.0,0.9913792,
3107,3,155300,COCONUT,9905.0,185,,0,,0,9907.0,133,9908.0,52,,0,9906.0,0.0,5.047573380169678e-05,0.9913788,
3109,3,155400,COCONUT,9905.0,114,9904.0,56,,0,9906.0,114,9907.0,56,,0,9905.5,0.0,-5.0475733801651184e-05,0.9913784000000001,
3110,3,155500,COCONUT,9905.0,173,,0,,0,9907.0,133,9908.0,40,,0,9906.0,0.0,5.047573380169678e-05,0.9913780000000001,
3113,3,155600,COCONUT,9903.0,125,9902.0,66,,0,9904.0,125,9905.0,66,,0,9903.5,0.0,-0.0002524041508642226,0.9913776000000001,
3115,3,155700,COCONUT,9903.0,109,9902.0,66,,0,9905.0,175,,0,,0,9904.0,0.0,5.0485927058502287e-05,0.9913772000000001,
3117,3,155800,COCONUT,9902.0,177,,0,,0,9904.0,134,9905.0,43,,0,9903.0,0.0,-0.00010097440307466723,0.9913768000000001,
3118,3,155900,COCONUT,9903.0,134,9902.0,72,,0,9904.0,134,9905.0,72,,0,9903.5,0.0,5.048847601608469e-05,0.9913763999999999,
3121,3,156000,COCONUT,9903.0,120,9902.0,41,,0,9904.0,120,9905.0,41,,0,9903.5,0.0,0.0,0.9913759999999999,
3123,3,156100,COCONUT,9902.0,127,9901.0,64,,0,9903.0,127,9904.0,64,,0,9902.5,0.0,-0.0001009795012470685,0.9913755999999999,
3125,3,156200,COCONUT,9903.0,114,9902.0,59,,0,9904.0,114,9905.0,59,,0,9903.5,0.0,0.00010097950124707768,0.9913751999999999,
3126,3,156300,COCONUT,9903.0,176,,0,,0,9905.0,120,9906.0,56,,0,9904.0,0.0,5.0485927058502287e-05,0.9913748,
3129,3,156400,COCONUT,9904.0,101,9903.0,62,,0,9905.0,101,9906.0,62,,0,9904.5,0.0,5.0483378358472114e-05,0.9913744,
3131,3,156500,COCONUT,9902.0,111,9901.0,62,,0,9904.0,173,,0,,0,9903.0,0.0,-0.00015145778143299543,0.991374,
3133,3,156600,COCONUT,9903.0,109,9902.0,64,,0,9904.0,109,9905.0,64,,0,9903.5,0.0,5.048847601608469e-05,0.9913736,
3134,3,156700,COCONUT,9902.0,189,,0,,0,9904.0,135,9905.0,54,,0,9903.0,0.0,-5.048847601613129e-05,0.9913732,
3137,3,156800,COCONUT,9902.0,115,9901.0,58,,0,9903.0,115,9904.0,58,,0,9902.5,0.0,-5.0491025231001636e-05,0.9913727999999999,
3139,3,156900,COCONUT,9902.0,140,9901.0,59,,0,9903.0,140,9904.0,59,,0,9902.5,0.0,0.0,0.9913723999999999,
3141,3,157000,COCONUT,9902.0,111,9901.0,71,,0,9903.0,111,9904.0,71,,0,9902.5,0.0,0.0,0.9913719999999999,
3142,3,157100,COCONUT,9903.0,146,9902.0,80,,0,9904.0,146,9905.0,80,,0,9903.5,0.0,0.00010097950124707768,0.9913715999999999,
3145,3,157200,COCONUT,9901.0,216,,0,,0,9903.0,138,9904.0,78,,0,9902.0,0.0,-0.00015147307595047164,0.9913712,
3147,3,157300,COCONUT,9903.0,145,9902.0,77,,0,9904.0,145,9905.0,77,,0,9903.5,0.0,0.0001514730759503157,0.9913708,
3149,3,157400,COCONUT,9902.0,130,9901.0,54,,0,9903.0,130,9904.0,54,,0,9902.5,0.0,-0.0001009795012470685,0.9913704,
3150,3,157500,COCONUT,9902.0,146,9901.0,61,,0,9903.0,137,9904.0,61,,0,9902.5,0.0,0.0,0.99137,
3153,3,157600,COCONUT,9901.0,147,9900.0,58,,0,9902.0,147,9903.0,58,,0,9901.5,0.0,-0.00010098969913653624,0.9913696,
3155,3,157700,COCONUT,9902.0,114,9901.0,52,,0,9904.0,166,,0,,0,9903.0,0.0,0.00015148072436753105,0.9913692,
3157,3,157800,COCONUT,9904.0,127,9903.0,40,,0,9905.0,127,9906.0,40,,0,9904.5,0.0,0.0001514577814330601,0.9913687999999999,
3158,3,157900,COCONUT,9904.0,140,9903.0,40,,0,9905.0,140,9906.0,40,,0,9904.5,0.0,0.0,0.9913683999999999,
3161,3,158000,COCONUT,9904.0,150,9903.0,51,,0,9906.0,201,,0,,0,9905.0,0.0,5.0480829915550126e-05,0.991368,
3163,3,158100,COCONUT,9904.0,149,9903.0,78,,0,9906.0,227,,0,,0,9905.0,0.0,0.0,0.9913676,
3165,3,158200,COCONUT,9906.0,119,9905.0,59,,0,9907.0,119,9908.0,59,,0,9906.5,0.0,0.00015142720166236545,0.9913672,
3166,3,158300,COCONUT,9908.0,129,9907.0,64,,0,9910.0,193,,0,,0,9909.0,0.0,0.0002523277245856719,0.9913668,
3169,3,158400,COCONUT,9910.0,169,,0,,0,9912.0,120,9913.0,49,,0,9911.0,0.0,0.00020181634780916497,0.9913664,
3170,3,158500,COCONUT,9911.0,129,9910.0,65,,0,9912.0,129,9913.0,65,,0,9911.5,0.0,5.044772355707363e-05,0.991366,
3173,3,158600,COCONUT,9911.0,133,9910.0,68,,0,9912.0,133,9913.0,68,,0,9911.5,0.0,0.0,0.9913656,
3174,3,158700,COCONUT,9912.0,121,9911.0,72,,0,9913.0,121,9914.0,72,,0,9912.5,0.0,0.00010088781283786265,0.9913652,
3176,3,158800,COCONUT,9910.0,116,9909.0,45,,0,9912.0,161,,0,,0,9911.0,0.0,-0.00015133553639501039,0.9913647999999999,
3178,3,158900,COCONUT,9911.0,132,9910.0,78,,0,9912.0,132,9913.0,78,,0,9911.5,0.0,5.044772355707363e-05,0.9913644,
3180,3,159000,COCONUT,9912.0,146,9911.0,60,,0,9913.0,146,9914.0,60,,0,9912.5,0.0,0.00010088781283786265,0.991364,
3183,3,159100,COCONUT,9912.0,102,9911.0,76,,0,9913.0,102,9914.0,76,,0,9912.5,0.0,0.0,0.9913636,
3184,3,159200,COCONUT,9911.0,202,,0,,0,9913.0,135,9914.0,67,,0,9912.0,0.0,-5.0442634125063964e-05,0.9913632,
3186,3,159300,COCONUT,9912.0,105,9911.0,63,,0,9913.0,105,9914.0,63,,0,9912.5,0.0,5.0442634125146885e-05,0.9913628,
3188,3,159400,COCONUT,9911.0,126,9910.0,41,,0,9913.0,167,,0,,0,9912.0,0.0,-5.0442634125063964e-05,0.9913624,
3191,3,159500,COCONUT,9912.0,1,9911.0,136,9910.0,68,9913.0,204,,0,,0,9912.5,0.0,5.0442634125146885e-05,0.991362,
3192,3,159600,COCONUT,9911.0,115,9910.0,69,,0,9912.0,115,9913.0,69,,0,9911.5,0.0,-0.00010088781283782165,0.9913616,
3194,3,159700,COCONUT,9912.0,133,9911.0,73,,0,9913.0,133,9914.0,73,,0,9912.5,0.0,0.00010088781283786265,0.9913612,
3196,3,159800,COCONUT,9911.0,188,,0,,0,9913.0,143,9914.0,45,,0,9912.0,0.0,-5.0442634125063964e-05,0.9913608,
3199,3,159900,COCONUT,9911.0,149,9910.0,66,,0,9912.0,149,9913.0,66,,0,9911.5,0.0,-5.044517871272959e-05,0.9913604,
3200,3,160000,COCONUT,9909.0,133,9908.0,60,,0,9911.0,193,,0,,0,9910.0,0.0,-0.0001513508062319533,0.99136,
3202,3,160100,COCONUT,9911.0,124,9910.0,54,,0,9912.0,124,9913.0,54,,0,9911.5,0.0,0.00015135080623193944,0.9913596,
3204,3,160200,COCONUT,9912.0,8,9911.0,195,,0,9913.0,117,9914.0,78,,0,9912.5,0.0,0.00010088781283786265,0.9913592,
3207,3,160300,COCONUT,9913.0,126,9912.0,41,,0,9914.0,126,9915.0,41,,0,9913.5,0.0,0.00010087763551380178,0.9913588,
3208,3,160400,COCONUT,9910.0,148,9909.0,69,,0,9912.0,217,,0,,0,9911.0,0.0,-0.000252213171908689,0.9913584,
3210,3,160500,COCONUT,9911.0,182,,0,,0,9913.0,103,9914.0,79,,0,9912.0,0.0,0.00010089290226993826,0.991358,
3212,3,160600,COCONUT,9911.0,105,9910.0,60,,0,9912.0,105,9913.0,60,,0,9911.5,0.0,-5.044517871272959e-05,0.9913576000000001,
3215,3,160700,COCONUT,9911.0,102,9910.0,78,,0,9912.0,102,9913.0,78,,0,9911.5,0.0,0.0,0.9913572,
3216,3,160800,COCONUT,9912.0,110,9911.0,68,,0,9913.0,116,9914.0,68,,0,9912.5,0.0,0.00010088781283786265,0.9913568,
3218,3,160900,COCONUT,9912.0,141,9911.0,77,,0,9913.0,150,9914.0,77,,0,9912.5,0.0,0.0,0.9913564,
3220,3,161000,COCONUT,9913.0,145,9912.0,66,,0,9914.0,145,9915.0,66,,0,9913.5,0.0,0.00010087763551380178,0.991356,
3223,3,161100,COCONUT,9912.0,109,9911.0,78,,0,9913.0,104,9914.0,78,,0,9912.5,0.0,-0.00010087763551379693,0.9913556,
3224,3,161200,COCONUT,9911.0,167,,0,,0,9913.0,124,9914.0,43,,0,9912.0,0.0,-5.0442634125063964e-05,0.9913552,
3226,3,161300,COCONUT,9912.0,131,9911.0,75,,0,9913.0,131,9914.0,75,,0,9912.5,0.0,5.0442634125146885e-05,0.9913548,
3228,3,161400,COCONUT,9911.0,170,,0,,0,9913.0,119,9914.0,51,,0,9912.0,0.0,-5.0442634125063964e-05,0.9913544000000001,
3231,3,161500,COCONUT,9912.0,127,9911.0,80,,0,9913.0,118,9914.0,80,,0,9912.5,0.0,5.0442634125146885e-05,0.9913540000000001,
3232,3,161600,COCONUT,9912.0,147,9911.0,77,,0,9913.0,147,9914.0,77,,0,9912.5,0.0,0.0,0.9913536000000001,
3234,3,161700,COCONUT,9913.0,118,9912.0,76,,0,9914.0,118,9915.0,76,,0,9913.5,0.0,0.00010087763551380178,0.9913532,
3236,3,161800,COCONUT,9914.0,108,9913.0,68,,0,9916.0,176,,0,,0,9915.0,0.0,0.0001512973752791919,0.9913528,
3239,3,161900,COCONUT,9915.0,116,9914.0,44,,0,9916.0,116,9917.0,44,,0,9915.5,0.0,5.0427371988195946e-05,0.9913524,
3240,3,162000,COCONUT,9912.0,126,9911.0,77,,0,9913.0,125,9914.0,77,,0,9912.5,0.0,-0.0003026023827811767,0.991352,
3242,3,162100,COCONUT,9914.0,179,,0,,0,9916.0,131,9917.0,48,,0,9915.0,0.0,0.00025217501079288996,0.9913516,
3244,3,162200,COCONUT,9914.0,132,9913.0,40,,0,9915.0,132,9916.0,40,,0,9914.5,0.0,-5.042991503628135e-05,0.9913512,
3247,3,162300,COCONUT,9914.0,135,9913.0,52,,0,9916.0,187,,0,,0,9915.0,0.0,5.042991503628644e-05,0.9913508000000001,
3248,3,162400,COCONUT,9913.0,137,9912.0,54,,0,9914.0,138,9915.0,54,,0,9913.5,0.0,-0.00015129737527915644,0.9913504000000001,
3250,3,162500,COCONUT,9913.0,132,9912.0,76,,0,9914.0,124,9915.0,76,,0,9913.5,0.0,0.0,0.9913500000000001,
3252,3,162600,COCONUT,9912.0,173,,0,,0,9914.0,123,9915.0,50,,0,9913.0,0.0,-5.0437545719730654e-05,0.9913496,
3255,3,162700,COCONUT,9914.0,115,9913.0,59,,0,9915.0,115,9916.0,59,,0,9914.5,0.0,0.00015130500596262348,0.9913492,
3256,3,162800,COCONUT,9914.0,100,9913.0,40,,0,9915.0,100,9916.0,40,,0,9914.5,0.0,0.0,0.9913488,
3258,3,162900,COCONUT,9914.0,132,9913.0,43,,0,9915.0,129,9916.0,43,,0,9914.5,0.0,0.0,0.9913484,
3260,3,163000,COCONUT,9913.0,117,9912.0,77,,0,9915.0,204,,0,,0,9914.0,0.0,-5.043245834087618e-05,0.991348,
3263,3,163100,COCONUT,9916.0,110,9915.0,42,,0,9917.0,110,9918.0,42,,0,9916.5,0.0,0.0002521368612232692,0.9913476000000001,
3264,3,163200,COCONUT,9917.0,105,9916.0,67,,0,9918.0,105,9919.0,67,,0,9917.5,0.0,0.00010083694674269839,0.9913472000000001,
3266,3,163300,COCONUT,9915.0,134,9914.0,64,,0,9917.0,198,,0,,0,9916.0,0.0,-0.0001512592334040589,0.9913468000000001,
3269,3,163400,COCONUT,9914.0,100,9913.0,79,,0,9915.0,100,9916.0,79,,0,9914.5,0.0,-0.00015128211622103958,0.9913464000000001,
3271,3,163500,COCONUT,9913.0,174,,0,,0,9915.0,124,9916.0,50,,0,9914.0,0.0,-5.043245834087618e-05,0.991346,
3273,3,163600,COCONUT,9914.0,143,9913.0,53,,0,9915.0,143,9916.0,53,,0,9914.5,0.0,5.043245834081905e-05,0.9913455999999999,
3274,3,163700,COCONUT,9912.0,124,9911.0,45,,0,9913.0,124,9914.0,45,,0,9912.5,0.0,-0.0002017450957566687,0.9913451999999999,
3277,3,163800,COCONUT,9911.0,98,9910.0,46,,0,9912.0,108,9913.0,46,,0,9911.5,0.0,-0.00010088781283782165,0.9913447999999999,
3279,3,163900,COCONUT,9909.0,185,,0,,0,9911.0,141,9912.0,44,,0,9910.0,0.0,-0.0001513508062319533,0.9913443999999999,
3281,3,164000,COCONUT,9909.0,128,9908.0,45,,0,9910.0,128,9911.0,45,,0,9909.5,0.0,-5.0455359631310196e-05,0.991344,
3282,3,164100,COCONUT,9907.0,175,,0,,0,9909.0,128,9910.0,47,,0,9908.0,0.0,-0.00015138135515221015,0.9913436,
3285,3,164200,COCONUT,9906.0,117,9905.0,54,,0,9907.0,117,9908.0,54,,0,9906.5,0.0,-0.00015140427493657291,0.9913432,
3287,3,164300,COCONUT,9907.0,106,9906.0,77,,0,9908.0,106,9909.0,77,,0,9907.5,0.0,0.00010093873027640207,0.9913428,
3289,3,164400,COCONUT,9909.0,103,9908.0,45,,0,9911.0,148,,0,,0,9910.0,0.0,0.0002523022594435317,0.9913424,
3290,3,164500,COCONUT,9910.0,108,9909.0,68,,0,9911.0,118,9912.0,68,,0,9910.5,0.0,5.045281401632303e-05,0.991342,
3293,3,164600,COCONUT,9909.0,148,9908.0,41,,0,9910.0,148,9911.0,41,,0,9909.5,0.0,-0.00010090817364765314,0.9913415999999999,
3295,3,164700,COCONUT,9908.0,170,,0,,0,9910.0,118,9911.0,52,,0,9909.0,0.0,-5.045790550304591e-05,0.9913411999999999,
3297,3,164800,COCONUT,9908.0,120,9907.0,55,,0,9910.0,177,,0,,0,9909.0,0.0,0.0,0.9913407999999999,
3298,3,164900,COCONUT,9908.0,196,,0,,0,9910.0,140,9911.0,56,,0,9909.0,0.0,0.0,0.9913404,
3301,3,165000,COCONUT,9908.0,113,9907.0,44,,0,9910.0,157,,0,,0,9909.0,0.0,0.0,0.99134,
3303,3,165100,COCONUT,9908.0,100,9907.0,72,,0,9909.0,100,9910.0,72,,0,9908.5,0.0,-5.0460451631706684e-05,0.9913396,
3305,3,165200,COCONUT,9907.0,150,,0,,0,9909.0,150,,0,,0,9908.0,0.0,-5.046299801740354e-05,0.9913392,
3306,3,165300,COCONUT,9906.0,137,9905.0,71,,0,9907.0,137,9908.0,71,,0,9906.5,0.0,-0.00015140427493657291,0.9913388,
3309,3,165400,COCONUT,9906.0,118,9905.0,52,,0,9908.0,170,,0,,0,9907.0,0.0,5.047063871672024e-05,0.9913384,
3311,3,165500,COCONUT,9906.0,108,9905.0,40,,0,9908.0,148,,0,,0,9907.0,0.0,0.0,0.9913379999999999,
3313,3,165600,COCONUT,9907.0,127,9906.0,75,,0,9908.0,127,9909.0,75,,0,9907.5,0.0,5.0468091559783225e-05,0.9913375999999999,
3314,3,165700,COCONUT,9906.0,180,,0,,0,9908.0,120,9909.0,60,,0,9907.0,0.0,-5.046809155979448e-05,0.9913372,
3317,3,165800,COCONUT,9906.0,106,9905.0,72,,0,9908.0,178,,0,,0,9907.0,0.0,0.0,0.9913368,
3319,3,165900,COCONUT,9906.0,175,,0,,0,9908.0,128,9909.0,47,,0,9907.0,0.0,0.0,0.9913364,
3321,3,166000,COCONUT,9908.0,122,9907.0,77,,0,9909.0,122,9910.0,77,,0,9908.5,0.0,0.0001513966342374329,0.991336,
3322,3,166100,COCONUT,9907.0,120,9906.0,68,,0,9908.0,120,9909.0,68,,0,9907.5,0.0,-0.00010092854267748775,0.9913356,
3325,3,166200,COCONUT,9906.0,136,9905.0,40,,0,9908.0,176,,0,,0,9907.0,0.0,-5.046809155979448e-05,0.9913352,
3327,3,166300,COCONUT,9906.0,151,,0,,0,9908.0,110,9909.0,41,,0,9907.0,0.0,0.0,0.9913348,
3329,3,166400,COCONUT,9907.0,180,,0,,0,9908.0,8,9909.0,130,9910.0,50,9907.5,0.0,5.0468091559783225e-05,0.9913344,
3330,3,166500,COCONUT,9907.0,118,9906.0,65,,0,9908.0,118,9909.0,65,,0,9907.5,0.0,0.0,0.9913339999999999,
3333,3,166600,COCONUT,9908.0,130,9907.0,74,,0,9909.0,130,9910.0,74,,0,9908.5,0.0,0.00010092854267745017,0.9913336,
3335,3,166700,COCONUT,9906.0,105,9905.0,76,,0,9908.0,181,,0,,0,9907.0,0.0,-0.000151396634237301,0.9913332,
3337,3,166800,COCONUT,9905.0,140,9904.0,48,,0,9907.0,188,,0,,0,9906.0,0.0,-0.00010094382484725284,0.9913328,
3338,3,166900,COCONUT,9905.0,7,9904.0,150,,0,9906.0,106,9907.0,44,,0,9905.5,0.0,-5.0475733801651184e-05,0.9913324,
3341,3,167000,COCONUT,9903.0,110,9902.0,65,,0,9904.0,110,9905.0,65,,0,9903.5,0.0,-0.00020192841706253176,0.991332,
3343,3,167100,COCONUT,9903.0,155,,0,,0,9904.0,6,9905.0,106,9906.0,49,9903.5,0.0,0.0,0.9913316,
3345,3,167200,COCONUT,9903.0,107,9902.0,47,,0,9905.0,154,,0,,0,9904.0,0.0,5.0485927058502287e-05,0.9913312,
3346,3,167300,COCONUT,9905.0,109,9904.0,60,,0,9906.0,109,9907.0,60,,0,9905.5,0.0,0.0001514424900039653,0.9913308,
3348,3,167400,COCONUT,9905.0,148,9904.0,47,,0,9907.0,187,,0,,0,9906.0,0.0,5.047573380169678e-05,0.9913304000000001,
3350,3,167500,COCONUT,9904.0,149,9903.0,56,,0,9905.0,149,9906.0,56,,0,9904.5,0.0,-0.0001514348454472434,0.99133,
3353,3,167600,COCONUT,9903.0,102,9902.0,73,,0,9905.0,175,,0,,0,9904.0,0.0,-5.048337835838714e-05,0.9913296,
3354,3,167700,COCONUT,9904.0,132,9903.0,79,,0,9906.0,211,,0,,0,9905.0,0.0,0.00010096420827388519,0.9913292,
3356,3,167800,COCONUT,9905.0,105,9904.0,58,,0,9906.0,105,9907.0,58,,0,9905.5,0.0,5.0478281729958346e-05,0.9913288,
3358,3,167900,COCONUT,9906.0,131,9905.0,53,,0,9907.0,131,9908.0,53,,0,9906.5,0.0,0.00010094891993228577,0.9913284,
3360,3,168000,COCONUT,9906.0,198,,0,,0,9908.0,147,9909.0,51,,0,9907.0,0.0,5.047063871672024e-05,0.991328,
3363,3,168100,COCONUT,9908.0,118,9907.0,68,,0,9909.0,118,9910.0,68,,0,9908.5,0.0,0.0001513966342374329,0.9913276,
3364,3,168200,COCONUT,9909.0,114,9908.0,68,,0,9910.0,114,9911.0,68,,0,9909.5,0.0,0.00010091835713476409,0.9913272,
3366,3,168300,COCONUT,9909.0,204,,0,,0,9911.0,125,9912.0,79,,0,9910.0,0.0,5.045535963127697e-05,0.9913268000000001,
3368,3,168400,COCONUT,9909.0,186,,0,,0,9911.0,140,9912.0,46,,0,9910.0,0.0,0.0,0.9913264,
3371,3,168500,COCONUT,9910.0,181,,0,,0,9912.0,108,9913.0,73,,0,9911.0,0.0,0.00010090308267484584,0.991326,
3372,3,168600,COCONUT,9911.0,134,9910.0,53,,0,9912.0,134,9913.0,53,,0,9911.5,0.0,5.044772355707363e-05,0.9913256,
3374,3,168700,COCONUT,9911.0,9,9910.0,213,,0,9912.0,147,9913.0,66,,0,9911.5,0.0,0.0,0.9913252,
3376,3,168800,COCONUT,9909.0,185,,0,,0,9911.0,129,9912.0,56,,0,9910.0,0.0,-0.0001513508062319533,0.9913248,
3379,3,168900,COCONUT,9909.0,178,,0,,0,9911.0,113,9912.0,65,,0,9910.0,0.0,0.0,0.9913244,
3380,3,169000,COCONUT,9910.0,143,9909.0,56,,0,9911.0,143,9912.0,56,,0,9910.5,0.0,5.045281401632303e-05,0.991324,
3382,3,169100,COCONUT,9910.0,185,,0,,0,9911.0,6,9912.0,185,,0,9910.5,0.0,0.0,0.9913236000000001,
3384,3,169200,COCONUT,9911.0,109,9910.0,46,,0,9912.0,109,9913.0,46,,0,9911.5,0.0,0.00010089799221552532,0.9913232000000001,
3387,3,169300,COCONUT,9914.0,104,9913.0,46,,0,9915.0,104,9916.0,46,,0,9914.5,0.0,0.000302632908594428,0.9913228000000001,
3388,3,169400,COCONUT,9914.0,178,,0,,0,9916.0,178,,0,,0,9915.0,0.0,5.042991503628644e-05,0.9913224,
3390,3,169500,COCONUT,9915.0,100,9914.0,43,,0,9916.0,100,9917.0,43,,0,9915.5,0.0,5.0427371988195946e-05,0.991322,
3392,3,169600,COCONUT,9915.0,146,9914.0,67,,0,9916.0,146,9917.0,67,,0,9915.5,0.0,0.0,0.9913216,
3395,3,169700,COCONUT,9915.0,117,9914.0,51,,0,9916.0,117,9917.0,51,,0,9915.5,0.0,0.0,0.9913212,
3396,3,169800,COCONUT,9913.0,198,,0,,0,9915.0,139,9916.0,59,,0,9914.0,0.0,-0.00015128974536537395,0.9913208,
3398,3,169900,COCONUT,9911.0,114,9910.0,52,,0,9912.0,114,9913.0,52,,0,9911.5,0.0,-0.00025220045025353216,0.9913204,
3400,3,170000,COCONUT,9911.0,111,9910.0,64,,0,9912.0,111,9913.0,64,,0,9911.5,0.0,0.0,0.9913200000000001,
3403,3,170100,COCONUT,9911.0,148,9910.0,55,,0,9912.0,148,9913.0,55,,0,9911.5,0.0,0.0,0.9913196000000001,
3404,3,170200,COCONUT,9911.0,127,9910.0,41,,0,9912.0,127,9913.0,41,,0,9911.5,0.0,0.0,0.9913192000000001,
3406,3,170300,COCONUT,9910.0,131,9909.0,63,,0,9911.0,131,9912.0,63,,0,9910.5,0.0,-0.00010089799221551462,0.9913188,
3408,3,170400,COCONUT,9911.0,129,9910.0,46,,0,9912.0,129,9913.0,46,,0,9911.5,0.0,0.00010089799221552532,0.9913184,
3411,3,170500,COCONUT,9912.0,127,9911.0,73,,0,9913.0,127,9914.0,73,,0,9912.5,0.0,0.00010088781283786265,0.991318,
3412,3,170600,COCONUT,9911.0,123,9910.0,76,,0,9912.0,123,9913.0,76,,0,9911.5,0.0,-0.00010088781283782165,0.9913176,
3414,3,170700,COCONUT,9911.0,135,9910.0,51,,0,9912.0,135,9913.0,51,,0,9911.5,0.0,0.0,0.9913172,
3416,3,170800,COCONUT,9911.0,109,9910.0,65,,0,9912.0,109,9913.0,65,,0,9911.5,0.0,0.0,0.9913168,
3419,3,170900,COCONUT,9913.0,113,9912.0,53,,0,9914.0,113,9915.0,53,,0,9913.5,0.0,0.00020176544835148343,0.9913164000000001,
3420,3,171000,COCONUT,9915.0,116,9914.0,41,,0,9916.0,116,9917.0,41,,0,9915.5,0.0,0.00020172474726739967,0.9913160000000001,
3422,3,171100,COCONUT,9915.0,163,,0,,0,9916.0,5,9917.0,116,9918.0,47,9915.5,0.0,0.0,0.9913156,
3424,3,171200,COCONUT,9916.0,109,9915.0,54,,0,9918.0,163,,0,,0,9917.0,0.0,0.00015126686024045127,0.9913152,
3427,3,171300,COCONUT,9918.0,160,,0,,0,9920.0,112,9921.0,48,,0,9919.0,0.0,0.0002016535598687508,0.9913147999999999,
3428,3,171400,COCONUT,9917.0,109,9916.0,49,,0,9918.0,109,9919.0,49,,0,9917.5,0.0,-0.00015123635750855758,0.9913143999999999,
3430,3,171500,COCONUT,9916.0,201,,0,,0,9918.0,138,9919.0,65,,0,9917.0,0.0,-5.0417202360076885e-05,0.9913139999999999,
3432,3,171600,COCONUT,9915.0,139,9914.0,74,,0,9917.0,213,,0,,0,9916.0,0.0,-0.00010084203104400562,0.9913135999999999,
3435,3,171700,COCONUT,9914.0,201,,0,,0,9916.0,139,9917.0,62,,0,9915.0,0.0,-0.00010085220118479983,0.9913132,
3436,3,171800,COCONUT,9915.0,199,,0,,0,9917.0,199,,0,,0,9916.0,0.0,0.00010085220118477202,0.9913128,
3438,3,171900,COCONUT,9915.0,119,9914.0,54,,0,9916.0,119,9917.0,54,,0,9915.5,0.0,-5.0424829196534464e-05,0.9913124,
3440,3,172000,COCONUT,9913.0,149,9912.0,65,,0,9914.0,149,9915.0,65,,0,9913.5,0.0,-0.00020172474726734942,0.991312,
3443,3,172100,COCONUT,9913.0,125,9912.0,45,,0,9915.0,170,,0,,0,9914.0,0.0,5.0435001902015804e-05,0.9913116,
3444,3,172200,COCONUT,9914.0,132,9913.0,72,,0,9915.0,132,9916.0,72,,0,9914.5,0.0,5.043245834081905e-05,0.9913112,
3446,3,172300,COCONUT,9913.0,128,9912.0,59,,0,9914.0,128,9915.0,59,,0,9913.5,0.0,-0.00010086746024288525,0.9913107999999999,
3449,3,172400,COCONUT,9912.0,116,9911.0,76,,0,9913.0,116,9914.0,76,,0,9912.5,0.0,-0.00010087763551379693,0.9913103999999999,
3451,3,172500,COCONUT,9912.0,147,9911.0,79,,0,9914.0,226,,0,,0,9913.0,0.0,5.0440089793957695e-05,0.9913099999999999,
3453,3,172600,COCONUT,9914.0,178,,0,,0,9916.0,133,9917.0,45,,0,9915.0,0.0,0.00020173492099884069,0.9913096,
3454,3,172700,COCONUT,9914.0,115,9913.0,42,,0,9915.0,115,9916.0,42,,0,9914.5,0.0,-5.042991503628135e-05,0.9913092,
3457,3,172800,COCONUT,9916.0,156,9915.0,40,,0,9917.0,150,9918.0,40,,0,9916.5,0.0,0.00020170440288245665,0.9913088,
3459,3,172900,COCONUT,9917.0,115,9916.0,42,,0,9918.0,115,9919.0,42,,0,9917.5,0.0,0.00010083694674269839,0.9913084,
3461,3,173000,COCONUT,9916.0,126,9915.0,45,,0,9918.0,171,,0,,0,9917.0,0.0,-5.0417202360076885e-05,0.991308,
3462,3,173100,COCONUT,9914.0,175,,0,,0,9916.0,133,9917.0,42,,0,9915.0,0.0,-0.00020169423222871153,0.9913076,
3465,3,173200,COCONUT,9913.0,171,,0,,0,9914.0,5,9915.0,127,9916.0,44,9913.5,0.0,-0.00015129737527915644,0.9913071999999999,
3467,3,173300,COCONUT,9914.0,113,9913.0,46,,0,9915.0,113,9916.0,46,,0,9914.5,0.0,0.00010086746024289872,0.9913067999999999,
3469,3,173400,COCONUT,9915.0,144,9914.0,60,,0,9916.0,144,9917.0,60,,0,9915.5,0.0,0.00010085728702448747,0.9913064,
3470,3,173500,COCONUT,9916.0,191,,0,,0,9918.0,144,9919.0,47,,0,9917.0,0.0,0.00015126686024045127,0.991306,
3473,3,173600,COCONUT,9916.0,115,9915.0,77,,0,9918.0,202,,0,,0,9917.0,0.0,0.0,0.9913056,
3475,3,173700,COCONUT,9915.0,119,9914.0,64,,0,9917.0,183,,0,,0,9916.0,0.0,-0.00010084203104400562,0.9913052,
3477,3,173800,COCONUT,9915.0,103,9914.0,67,,0,9916.0,103,9917.0,67,,0,9915.5,0.0,-5.0424829196534464e-05,0.9913048,
3478,3,173900,COCONUT,9913.0,155,,0,,0,9915.0,102,9916.0,53,,0,9914.0,0.0,-0.00015128974536537395,0.9913044,
