,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,log_returns,t_exp,vol_est
3727,2,186300,COCONUT,10105.0,125,10104.0,76,,0,10106.0,125,10107.0,76,,0,10105.5,0.0,0.0001979316152732393,0.9952548,
3728,2,186400,COCONUT,10106.0,116,10105.0,76,,0,10107.0,116,10108.0,76,,0,10106.5,0.0,9.895111822847377e-05,0.9952544,
3730,2,186500,COCONUT,10105.0,146,10104.0,54,,0,10106.0,146,10107.0,54,,0,10105.5,0.0,-9.895111822841761e-05,0.995254,
3732,2,186600,COCONUT,10106.0,133,10105.0,59,,0,10107.0,133,10108.0,59,,0,10106.5,0.0,9.895111822847377e-05,0.9952536,
3735,2,186700,COCONUT,10106.0,108,10105.0,46,,0,10107.0,108,10108.0,46,,0,10106.5,0.0,0.0,0.9952532,
3736,2,186800,COCONUT,10106.0,116,10105.0,49,,0,10107.0,116,10108.0,49,,0,10106.5,0.0,0.0,0.9952527999999999,
3738,2,186900,COCONUT,10106.0,136,10105.0,70,,0,10107.0,136,10108.0,70,,0,10106.5,0.0,0.0,0.9952523999999999,
3740,2,187000,COCONUT,10105.0,121,10104.0,46,,0,10107.0,167,,0,,0,10106.0,0.0,-4.947433519867896e-05,0.9952519999999999,
3743,2,187100,COCONUT,10105.0,131,10104.0,78,,0,10107.0,209,,0,,0,10106.0,0.0,0.0,0.9952516,
3744,2,187200,COCONUT,10106.0,132,10105.0,61,,0,10107.0,132,10108.0,61,,0,10106.5,0.0,4.947433519875874e-05,0.9952512,
3746,2,187300,COCONUT,10107.0,108,10106.0,63,,0,10108.0,108,10109.0,63,,0,10107.5,0.0,9.894132787326654e-05,0.9952508,
3748,2,187400,COCONUT,10107.0,100,10106.0,49,,0,10108.0,100,10109.0,49,,0,10107.5,0.0,0.0,0.9952504,
3751,2,187500,COCONUT,10106.0,128,10105.0,80,,0,10107.0,128,10108.0,80,,0,10106.5,0.0,-9.894132787333426e-05,0.99525,
3752,2,187600,COCONUT,10107.0,103,10106.0,51,,0,10109.0,103,10110.0,51,,0,10108.0,0.0,0.00014840832103225256,0.9952496,
3754,2,187700,COCONUT,10107.0,193,,0,,0,10109.0,141,10110.0,52,,0,10108.0,0.0,0.0,0.9952492,
3756,2,187800,COCONUT,10107.0,136,10106.0,78,,0,10108.0,141,10109.0,78,,0,10107.5,0.0,-4.9466993158872366e-05,0.9952487999999999,
3759,2,187900,COCONUT,10108.0,112,10107.0,80,,0,10109.0,112,10110.0,80,,0,10108.5,0.0,9.8931539455333e-05,0.9952483999999999,
3760,2,188000,COCONUT,10108.0,142,10107.0,62,,0,10109.0,142,10110.0,62,,0,10108.5,0.0,0.0,0.995248,
3762,2,188100,COCONUT,10105.0,181,,0,,0,10107.0,119,10108.0,62,,0,10106.0,0.0,-0.00024734720252752034,0.9952476,
3764,2,188200,COCONUT,10106.0,196,,0,,0,10108.0,132,10109.0,64,,0,10107.0,0.0,9.894622280876644e-05,0.9952472,
3767,2,188300,COCONUT,10106.0,110,10105.0,70,,0,10107.0,110,10108.0,70,,0,10106.5,0.0,-4.947188760991915e-05,0.9952468,
3768,2,188400,COCONUT,10105.0,103,10104.0,63,,0,10106.0,103,10107.0,63,,0,10105.5,0.0,-9.895111822841761e-05,0.9952464,
3770,2,188500,COCONUT,10105.0,185,,0,,0,10107.0,130,10108.0,55,,0,10106.0,0.0,4.947678302971122e-05,0.995246,
3772,2,188600,COCONUT,10104.0,156,,0,,0,10106.0,114,10107.0,42,,0,10105.0,0.0,-9.895601413248604e-05,0.9952456,
3775,2,188700,COCONUT,10107.0,143,10106.0,68,,0,10108.0,143,10109.0,68,,0,10107.5,0.0,0.0002473716772045935,0.9952451999999999,
3776,2,188800,COCONUT,10107.0,136,10106.0,72,,0,10108.0,139,10109.0,72,,0,10107.5,0.0,0.0,0.9952448,
3778,2,188900,COCONUT,10106.0,136,10105.0,67,,0,10108.0,213,,0,,0,10107.0,0.0,-4.946944026331695e-05,0.9952444,
3780,2,189000,COCONUT,10106.0,150,10105.0,47,,0,10108.0,197,,0,,0,10107.0,0.0,0.0,0.995244,
3783,2,189100,COCONUT,10106.0,102,10105.0,59,,0,10107.0,102,10108.0,59,,0,10106.5,0.0,-4.947188760991915e-05,0.9952436,
3784,2,189200,COCONUT,10106.0,102,10105.0,47,,0,10107.0,102,10108.0,47,,0,10106.5,0.0,0.0,0.9952432,
3786,2,189300,COCONUT,10105.0,127,10104.0,46,,0,10107.0,173,,0,,0,10106.0,0.0,-4.947433519867896e-05,0.9952428,
3788,2,189400,COCONUT,10104.0,103,10103.0,65,,0,10105.0,103,10106.0,65,,0,10104.5,0.0,-0.0001484376935508275,0.9952424,
3791,2,189500,COCONUT,10104.0,131,10103.0,56,,0,10106.0,192,,0,,0,10105.0,0.0,4.948167941831423e-05,0.995242,
3792,2,189600,COCONUT,10105.0,130,10104.0,74,,0,10106.0,130,10107.0,74,,0,10105.5,0.0,4.947923110289638e-05,0.9952416,
3794,2,189700,COCONUT,10104.0,115,10103.0,67,,0,10105.0,115,10106.0,67,,0,10104.5,0.0,-9.896091052112771e-05,0.9952412,
3796,2,189800,COCONUT,10104.0,137,10103.0,54,,0,10105.0,137,10106.0,54,,0,10104.5,0.0,0.0,0.9952408,
3799,2,189900,COCONUT,10105.0,144,10104.0,70,,0,10106.0,144,10107.0,70,,0,10105.5,0.0,9.896091052117666e-05,0.9952404,
3800,2,190000,COCONUT,10105.0,103,10104.0,77,,0,10107.0,180,,0,,0,10106.0,0.0,4.947678302971122e-05,0.99524,
3802,2,190100,COCONUT,10105.0,110,10104.0,42,,0,10107.0,152,,0,,0,10106.0,0.0,0.0,0.9952396,
3805,2,190200,COCONUT,10106.0,177,,0,,0,10108.0,117,10109.0,60,,0,10107.0,0.0,9.894622280876644e-05,0.9952392,
3807,2,190300,COCONUT,10106.0,135,10105.0,65,,0,10107.0,135,10108.0,65,,0,10106.5,0.0,-4.947188760991915e-05,0.9952388,
3809,2,190400,COCONUT,10106.0,125,10105.0,43,,0,10108.0,168,,0,,0,10107.0,0.0,4.947188761003895e-05,0.9952384,
3810,2,190500,COCONUT,10106.0,124,10105.0,57,,0,10107.0,124,10108.0,57,,0,10106.5,0.0,-4.947188760991915e-05,0.9952380000000001,
3813,2,190600,COCONUT,10105.0,105,10104.0,45,,0,10107.0,150,,0,,0,10106.0,0.0,-4.947433519867896e-05,0.9952376000000001,
3815,2,190700,COCONUT,10105.0,108,10104.0,69,,0,10107.0,177,,0,,0,10106.0,0.0,0.0,0.9952372,
3817,2,190800,COCONUT,10105.0,137,10104.0,60,,0,10106.0,137,10107.0,60,,0,10105.5,0.0,-4.947678302970741e-05,0.9952368,
3818,2,190900,COCONUT,10103.0,141,10102.0,49,,0,10104.0,141,10105.0,49,,0,10103.5,0.0,-0.0001979316152733206,0.9952364,
3821,2,191000,COCONUT,10103.0,128,10102.0,43,,0,10105.0,171,,0,,0,10104.0,0.0,4.948657677607e-05,0.995236,
3823,2,191100,COCONUT,10103.0,127,10102.0,80,,0,10105.0,207,,0,,0,10104.0,0.0,0.0,0.9952356,
3825,2,191200,COCONUT,10101.0,145,10100.0,63,,0,10103.0,145,10104.0,63,,0,10102.0,0.0,-0.00019796100232913452,0.9952352,
3826,2,191300,COCONUT,10102.0,113,10101.0,54,,0,10104.0,167,,0,,0,10103.0,0.0,9.898539973444479e-05,0.9952348,
3829,2,191400,COCONUT,10101.0,187,,0,,0,10103.0,131,10104.0,56,,0,10102.0,0.0,-9.898539973437847e-05,0.9952344000000001,
3831,2,191500,COCONUT,10100.0,122,10099.0,78,,0,10102.0,122,10103.0,78,,0,10101.0,0.0,-9.899519881366813e-05,0.9952340000000001,
3833,2,191600,COCONUT,10102.0,134,10101.0,46,,0,10103.0,134,10104.0,46,,0,10102.5,0.0,0.0001484891234446238,0.9952336,
3834,2,191700,COCONUT,10102.0,128,10101.0,69,,0,10104.0,197,,0,,0,10103.0,0.0,4.949147510342259e-05,0.9952332,
3837,2,191800,COCONUT,10103.0,124,10102.0,77,,0,10104.0,124,10105.0,77,,0,10103.5,0.0,4.9489025818629956e-05,0.9952328,
3839,2,191900,COCONUT,10103.0,118,10102.0,49,,0,10105.0,167,,0,,0,10104.0,0.0,4.948657677607e-05,0.9952324,
3841,2,192000,COCONUT,10104.0,140,10103.0,41,,0,10105.0,140,10106.0,41,,0,10104.5,0.0,4.9484127975964755e-05,0.995232,
3842,2,192100,COCONUT,10104.0,145,10103.0,72,,0,10105.0,138,10106.0,72,,0,10104.5,0.0,0.0,0.9952316,
3845,2,192200,COCONUT,10103.0,227,,0,,0,10105.0,147,10106.0,80,,0,10104.0,0.0,-4.9484127976071535e-05,0.9952312,
3847,2,192300,COCONUT,10105.0,138,10104.0,47,,0,10106.0,138,10107.0,47,,0,10105.5,0.0,0.00014844503849714992,0.9952308000000001,
3849,2,192400,COCONUT,10104.0,103,10103.0,52,,0,10105.0,103,10106.0,52,,0,10104.5,0.0,-9.896091052112771e-05,0.9952304000000001,
3850,2,192500,COCONUT,10102.0,149,10101.0,80,,0,10104.0,229,,0,,0,10103.0,0.0,-0.00014845973057077739,0.9952300000000001,
3853,2,192600,COCONUT,10102.0,165,,0,,0,10104.0,123,10105.0,42,,0,10103.0,0.0,0.0,0.9952296,
3855,2,192700,COCONUT,10102.0,10,10101.0,184,,0,10103.0,131,10104.0,53,,0,10102.5,0.0,-4.949147510351966e-05,0.9952292,
3857,2,192800,COCONUT,10100.0,191,,0,,0,10101.0,10,10102.0,133,10103.0,58,10100.5,0.0,-0.00019799039811244933,0.9952288,
3858,2,192900,COCONUT,10100.0,111,10099.0,57,,0,10102.0,168,,0,,0,10101.0,0.0,4.950127466802833e-05,0.9952284,
3861,2,193000,COCONUT,10099.0,187,,0,,0,10100.0,6,10101.0,146,10102.0,41,10099.5,0.0,-0.0001485111757388605,0.995228,
3863,2,193100,COCONUT,10100.0,10,10099.0,219,,0,10101.0,145,10102.0,74,,0,10100.5,0.0,9.900990107088047e-05,0.9952276000000001,
3865,2,193200,COCONUT,10099.0,111,10098.0,50,,0,10100.0,111,10101.0,50,,0,10099.5,0.0,-9.900990107095516e-05,0.9952272000000001,
3866,2,193300,COCONUT,10098.0,149,10097.0,49,,0,10100.0,198,,0,,0,10099.0,0.0,-4.950862688829556e-05,0.9952268000000001,
3869,2,193400,COCONUT,10097.0,146,10096.0,75,,0,10098.0,146,10099.0,75,,0,10097.5,0.0,-0.00014854058898893926,0.9952264000000001,
3871,2,193500,COCONUT,10096.0,181,,0,,0,10098.0,141,10099.0,40,,0,10097.0,0.0,-4.9518433246944474e-05,0.9952259999999999,
3873,2,193600,COCONUT,10097.0,162,,0,,0,10099.0,118,10100.0,44,,0,10098.0,0.0,9.903441454002976e-05,0.9952255999999999,
3874,2,193700,COCONUT,10097.0,106,10096.0,66,,0,10098.0,106,10099.0,66,,0,10097.5,0.0,-4.9515981293129805e-05,0.9952251999999999,
3877,2,193800,COCONUT,10098.0,146,10097.0,72,,0,10099.0,146,10100.0,72,,0,10098.5,0.0,9.902951087525427e-05,0.9952247999999999,
3879,2,193900,COCONUT,10097.0,131,10096.0,72,,0,10099.0,213,,0,,0,10098.0,0.0,-4.9513529582027914e-05,0.9952243999999999,
3881,2,194000,COCONUT,10097.0,132,10096.0,44,,0,10098.0,132,10099.0,44,,0,10097.5,0.0,-4.9515981293129805e-05,0.995224,
3882,2,194100,COCONUT,10096.0,147,10095.0,47,,0,10098.0,194,,0,,0,10097.0,0.0,-4.9518433246944474e-05,0.9952236,
3884,2,194200,COCONUT,10097.0,174,,0,,0,10099.0,126,10100.0,48,,0,10098.0,0.0,9.903441454002976e-05,0.9952232,
3886,2,194300,COCONUT,10098.0,128,10097.0,47,,0,10099.0,128,10100.0,47,,0,10098.5,0.0,4.951352958212476e-05,0.9952228,
3889,2,194400,COCONUT,10100.0,101,10099.0,41,,0,10102.0,147,,0,,0,10101.0,0.0,0.000247530880740993,0.9952224,
3890,2,194500,COCONUT,10100.0,145,10099.0,41,,0,10101.0,145,10102.0,41,,0,10100.5,0.0,-4.950127466787631e-05,0.9952219999999999,
3892,2,194600,COCONUT,10099.0,121,10098.0,70,,0,10100.0,121,10101.0,70,,0,10099.5,0.0,-9.900990107095516e-05,0.9952215999999999,
3894,2,194700,COCONUT,10098.0,186,,0,,0,10099.0,10,10100.0,109,10101.0,77,10098.5,0.0,-9.901970500219583e-05,0.9952211999999999,
3896,2,194800,COCONUT,10100.0,134,10099.0,69,,0,10101.0,134,10102.0,69,,0,10100.5,0.0,0.00019802960607321666,0.9952208,
3899,2,194900,COCONUT,10099.0,146,10098.0,67,,0,10100.0,146,10101.0,67,,0,10099.5,0.0,-9.900990107095516e-05,0.9952204,
3900,2,195000,COCONUT,10098.0,129,10097.0,61,,0,10100.0,190,,0,,0,10099.0,0.0,-4.950862688829556e-05,0.99522,
3902,2,195100,COCONUT,10100.0,150,10099.0,52,,0,10101.0,150,10102.0,52,,0,10100.5,0.0,0.00014851852795939088,0.9952196,
3904,2,195200,COCONUT,10101.0,114,10100.0,51,,0,10103.0,165,,0,,0,10102.0,0.0,0.0001484964734817099,0.9952192,
3907,2,195300,COCONUT,10101.0,155,,0,,0,10103.0,113,10104.0,42,,0,10102.0,0.0,0.0,0.9952188,
3908,2,195400,COCONUT,10102.0,100,10101.0,79,,0,10103.0,100,10104.0,79,,0,10102.5,0.0,4.949392463089197e-05,0.9952184,
3910,2,195500,COCONUT,10102.0,122,10101.0,55,,0,10103.0,122,10104.0,55,,0,10102.5,0.0,0.0,0.9952179999999999,
3912,2,195600,COCONUT,10102.0,132,10101.0,44,,0,10103.0,132,10104.0,44,,0,10102.5,0.0,0.0,0.9952175999999999,
3915,2,195700,COCONUT,10101.0,115,10100.0,54,,0,10102.0,115,10103.0,54,,0,10101.5,0.0,-9.89902990315701e-05,0.9952172,
3916,2,195800,COCONUT,10102.0,128,10101.0,40,,0,10104.0,168,,0,,0,10103.0,0.0,0.00014848177413501578,0.9952168,
3918,2,195900,COCONUT,10102.0,119,10101.0,74,,0,10103.0,119,10104.0,74,,0,10102.5,0.0,-4.949147510351966e-05,0.9952164,
3920,2,196000,COCONUT,10101.0,142,10100.0,48,,0,10103.0,190,,0,,0,10102.0,0.0,-4.949392463087276e-05,0.995216,
3923,2,196100,COCONUT,10102.0,131,10101.0,62,,0,10103.0,131,10104.0,62,,0,10102.5,0.0,4.949392463089197e-05,0.9952156,
3924,2,196200,COCONUT,10102.0,150,10101.0,69,,0,10103.0,150,10104.0,69,,0,10102.5,0.0,0.0,0.9952152,
3926,2,196300,COCONUT,10101.0,157,,0,,0,10103.0,101,10104.0,56,,0,10102.0,0.0,-4.949392463087276e-05,0.9952148,
3928,2,196400,COCONUT,10100.0,189,,0,,0,10102.0,126,10103.0,63,,0,10101.0,0.0,-9.899519881366813e-05,0.9952143999999999,
3931,2,196500,COCONUT,10101.0,114,10100.0,69,,0,10102.0,114,10103.0,69,,0,10101.5,0.0,4.949882441297281e-05,0.995214,
3932,2,196600,COCONUT,10100.0,111,10099.0,60,,0,10101.0,105,10102.0,60,,0,10100.5,0.0,-9.900009908100567e-05,0.9952136,
3934,2,196700,COCONUT,10101.0,120,10100.0,43,,0,10102.0,120,10103.0,43,,0,10101.5,0.0,9.900009908093113e-05,0.9952132,
3936,2,196800,COCONUT,10101.0,126,10100.0,46,,0,10102.0,126,10103.0,46,,0,10101.5,0.0,0.0,0.9952128,
3939,2,196900,COCONUT,10100.0,117,10099.0,71,,0,10102.0,183,,0,,0,10101.0,0.0,-4.949882441305108e-05,0.9952124,
3940,2,197000,COCONUT,10099.0,139,10098.0,67,,0,10100.0,139,10101.0,67,,0,10099.5,0.0,-0.0001485111757388605,0.995212,
3942,2,197100,COCONUT,10098.0,139,10097.0,58,,0,10099.0,139,10100.0,58,,0,10098.5,0.0,-9.901970500219583e-05,0.9952116,
3944,2,197200,COCONUT,10097.0,142,10096.0,77,,0,10098.0,142,10099.0,77,,0,10097.5,0.0,-9.902951087517191e-05,0.9952112,
3947,2,197300,COCONUT,10095.0,136,10094.0,52,,0,10096.0,136,10097.0,52,,0,10095.5,0.0,-0.00019808844713908362,0.9952108,
3948,2,197400,COCONUT,10094.0,130,10093.0,59,,0,10095.0,130,10096.0,59,,0,10094.5,0.0,-9.90589401503978e-05,0.9952104,
3950,2,197500,COCONUT,10093.0,123,10092.0,66,,0,10095.0,198,,0,,0,10094.0,0.0,-4.953315007079803e-05,0.99521,
3952,2,197600,COCONUT,10094.0,139,10093.0,42,,0,10095.0,139,10096.0,42,,0,10094.5,0.0,4.953315007088499e-05,0.9952096,
3955,2,197700,COCONUT,10094.0,124,10093.0,46,,0,10095.0,124,10096.0,46,,0,10094.5,0.0,0.0,0.9952092,
3956,2,197800,COCONUT,10095.0,102,10094.0,74,,0,10097.0,176,,0,,0,10096.0,0.0,0.0001485847307159868,0.9952088,
3958,2,197900,COCONUT,10094.0,136,10093.0,50,,0,10096.0,186,,0,,0,10095.0,0.0,-9.905403405652156e-05,0.9952084,
3960,2,198000,COCONUT,10094.0,120,10093.0,40,,0,10095.0,120,10096.0,40,,0,10094.5,0.0,-4.9530696659374294e-05,0.995208,
3963,2,198100,COCONUT,10094.0,180,,0,,0,10096.0,132,10097.0,48,,0,10095.0,0.0,4.95306966594778e-05,0.9952076,
3964,2,198200,COCONUT,10093.0,106,10092.0,46,,0,10094.0,106,10095.0,46,,0,10093.5,0.0,-0.00014859945045547903,0.9952072,
3966,2,198300,COCONUT,10092.0,214,,0,,0,10094.0,146,10095.0,68,,0,10093.0,0.0,-4.953805762289416e-05,0.9952068000000001,
3968,2,198400,COCONUT,10093.0,106,10092.0,65,,0,10094.0,106,10095.0,65,,0,10093.5,0.0,4.953805762283965e-05,0.9952064,
3971,2,198500,COCONUT,10093.0,115,10092.0,41,,0,10094.0,115,10095.0,41,,0,10093.5,0.0,0.0,0.995206,
3972,2,198600,COCONUT,10093.0,209,,0,,0,10095.0,148,10096.0,61,,0,10094.0,0.0,4.953560372519091e-05,0.9952056,
3974,2,198700,COCONUT,10092.0,188,,0,,0,10094.0,137,10095.0,51,,0,10093.0,0.0,-9.907366134823855e-05,0.9952052,
3976,2,198800,COCONUT,10092.0,146,10091.0,50,,0,10094.0,196,,0,,0,10093.0,0.0,0.0,0.9952048,
3979,2,198900,COCONUT,10093.0,126,10092.0,75,,0,10094.0,126,10095.0,75,,0,10093.5,0.0,4.953805762283965e-05,0.9952044,
3980,2,199000,COCONUT,10093.0,163,,0,,0,10095.0,113,10096.0,50,,0,10094.0,0.0,4.953560372519091e-05,0.995204,
3982,2,199100,COCONUT,10093.0,114,10092.0,61,,0,10095.0,175,,0,,0,10094.0,0.0,0.0,0.9952036000000001,
3985,2,199200,COCONUT,10093.0,143,10092.0,67,,0,10095.0,210,,0,,0,10094.0,0.0,0.0,0.9952032000000001,
3987,2,199300,COCONUT,10093.0,138,10092.0,50,,0,10094.0,138,10095.0,50,,0,10093.5,0.0,-4.953560372526764e-05,0.9952028,
3989,2,199400,COCONUT,10094.0,226,,0,,0,10096.0,148,10097.0,78,,0,10095.0,0.0,0.0001485994504553762,0.9952024,
3990,2,199500,COCONUT,10094.0,139,10093.0,56,,0,10096.0,195,,0,,0,10095.0,0.0,0.0,0.995202,
3993,2,199600,COCONUT,10096.0,109,10095.0,60,,0,10097.0,101,10098.0,60,,0,10096.5,0.0,0.00014857737193961807,0.9952016,
3995,2,199700,COCONUT,10095.0,167,,0,,0,10096.0,10,10097.0,103,10098.0,64,10095.5,0.0,-9.904912844866214e-05,0.9952012,
3997,2,199800,COCONUT,10094.0,195,,0,,0,10096.0,120,10097.0,75,,0,10095.0,0.0,-4.952824349099643e-05,0.9952008,
3998,2,199900,COCONUT,10093.0,122,10092.0,75,,0,10094.0,122,10095.0,75,,0,10093.5,0.0,-0.00014859945045547903,0.9952004,
4001,2,200000,COCONUT,10093.0,142,10092.0,44,,0,10094.0,142,10095.0,44,,0,10093.5,0.0,0.0,0.9952000000000001,0.15925092761640378
4003,2,200100,COCONUT,10093.0,129,10092.0,56,,0,10094.0,129,10095.0,56,,0,10093.5,0.0,0.0,0.9951996000000001,0.15924217074420408
4005,2,200200,COCONUT,10095.0,148,10094.0,66,,0,10096.0,148,10097.0,66,,0,10095.5,0.0,0.00019812769394645928,0.9951992000000001,0.15938904522131117
4006,2,200300,COCONUT,10095.0,146,10094.0,48,,0,10097.0,194,,0,,0,10096.0,0.0,4.952579056558171e-05,0.9951988,0.1593906345522266
4009,2,200400,COCONUT,10093.0,183,,0,,0,10095.0,140,10096.0,43,,0,10094.0,0.0,-0.0001981178807866989,0.9951984,0.1594578961649325
4011,2,200500,COCONUT,10094.0,196,,0,,0,10096.0,124,10097.0,72,,0,10095.0,0.0,9.90638467301167e-05,0.995198,0.15948758758099596
4013,2,200600,COCONUT,10094.0,142,10093.0,71,,0,10096.0,213,,0,,0,10095.0,0.0,0.0,0.9951976,0.15948758758099596
4014,2,200700,COCONUT,10093.0,96,10092.0,80,,0,10094.0,101,10095.0,80,,0,10093.5,0.0,-0.00014859945045547903,0.9951972,0.1595352170267685
4017,2,200800,COCONUT,10093.0,133,10092.0,63,,0,10095.0,196,,0,,0,10094.0,0.0,4.953560372519091e-05,0.9951968000000001,0.15950590504371182
4019,2,200900,COCONUT,10094.0,124,10093.0,44,,0,10095.0,130,10096.0,44,,0,10094.5,0.0,4.953315007088499e-05,0.9951964000000001,0.1595074936924494
4021,2,201000,COCONUT,10094.0,194,,0,,0,10096.0,128,10097.0,66,,0,10095.0,0.0,4.95306966594778e-05,0.9951960000000001,0.15948112622785676
4022,2,201100,COCONUT,10094.0,130,10093.0,76,,0,10095.0,130,10096.0,76,,0,10094.5,0.0,-4.9530696659374294e-05,0.9951956,0.1594503578593939
4025,2,201200,COCONUT,10094.0,148,,0,,0,10095.0,7,10096.0,102,10097.0,46,10094.5,0.0,0.0,0.9951952,0.15944005952710646
4027,2,201300,COCONUT,10094.0,122,10093.0,62,,0,10096.0,184,,0,,0,10095.0,0.0,4.95306966594778e-05,0.9951947999999999,0.1593666757563164
4029,2,201400,COCONUT,10094.0,138,10093.0,69,,0,10095.0,138,10096.0,69,,0,10094.5,0.0,-4.9530696659374294e-05,0.9951943999999999,0.15936674421053387
4030,2,201500,COCONUT,10095.0,144,10094.0,70,,0,10097.0,214,,0,,0,10096.0,0.0,0.0001485847307159868,0.9951939999999999,0.15941586572408997
4033,2,201600,COCONUT,10095.0,124,10094.0,67,,0,10096.0,124,10097.0,67,,0,10095.5,0.0,-4.952579056555342e-05,0.9951935999999999,0.1594159332647797
4035,2,201700,COCONUT,10095.0,146,10094.0,57,,0,10096.0,146,10097.0,57,,0,10095.5,0.0,0.0,0.9951932,0.15933201629859617
4037,2,201800,COCONUT,10094.0,111,10093.0,60,,0,10096.0,111,10097.0,60,,0,10095.0,0.0,-4.952824349099643e-05,0.9951928,0.15930407259021595
4038,2,201900,COCONUT,10095.0,119,10094.0,70,,0,10097.0,119,10098.0,70,,0,10096.0,0.0,9.905403405652402e-05,0.9951924,0.15925973854169467
4041,2,202000,COCONUT,10095.0,170,,0,,0,10097.0,116,10098.0,54,,0,10096.0,0.0,0.0,0.995192,0.15925973854169467
4043,2,202100,COCONUT,10095.0,136,10094.0,80,,0,10096.0,137,10097.0,80,,0,10095.5,0.0,-4.952579056555342e-05,0.9951916,0.15925979824337622
4045,2,202200,COCONUT,10095.0,132,10094.0,53,,0,10096.0,132,10097.0,53,,0,10095.5,0.0,0.0,0.9951911999999999,0.1592496012332362
4046,2,202300,COCONUT,10097.0,115,10096.0,52,,0,10099.0,167,,0,,0,10098.0,0.0,0.0002476044284320802,0.9951907999999999,0.15949320046945617
4049,2,202400,COCONUT,10097.0,148,10096.0,66,,0,10098.0,148,10099.0,66,,0,10097.5,0.0,-4.9515981293129805e-05,0.9951903999999999,0.1594920708878545
4051,2,202500,COCONUT,10098.0,116,10097.0,73,,0,10099.0,116,10100.0,73,,0,10098.5,0.0,9.902951087525427e-05,0.99519,0.15949464042375908
4053,2,202600,COCONUT,10098.0,137,10097.0,46,,0,10099.0,137,10100.0,46,,0,10098.5,0.0,0.0,0.9951896,0.15948451593878785
4054,2,202700,COCONUT,10096.0,143,10095.0,69,,0,10098.0,212,,0,,0,10097.0,0.0,-0.00014854794412201967,0.9951892,0.1595602888039201
4057,2,202800,COCONUT,10096.0,200,,0,,0,10098.0,126,10099.0,74,,0,10097.0,0.0,0.0,0.9951888,0.15947602804027164
4059,2,202900,COCONUT,10095.0,198,,0,,0,10097.0,135,10098.0,63,,0,10096.0,0.0,-9.904422332659747e-05,0.9951884,0.15950435732308893
4061,2,203000,COCONUT,10096.0,127,10095.0,78,,0,10097.0,127,10098.0,78,,0,10096.5,0.0,4.9523337883092815e-05,0.995188,0.15947516203974635
4062,2,203100,COCONUT,10097.0,107,10096.0,49,,0,10098.0,107,10099.0,49,,0,10097.5,0.0,9.903931869034467e-05,0.9951876,0.15947764836289027
4064,2,203200,COCONUT,10096.0,114,10095.0,79,,0,10097.0,114,10098.0,79,,0,10096.5,0.0,-9.90393186904386e-05,0.9951871999999999,0.15950599194394402
4066,2,203300,COCONUT,10097.0,140,10096.0,76,,0,10098.0,140,10099.0,76,,0,10097.5,0.0,9.903931869034467e-05,0.9951867999999999,0.15950835175379113
4069,2,203400,COCONUT,10098.0,112,10097.0,68,,0,10099.0,106,10100.0,68,,0,10098.5,0.0,9.902951087525427e-05,0.9951864,0.15953774860963169
4071,2,203500,COCONUT,10098.0,124,10097.0,74,,0,10099.0,124,10100.0,74,,0,10098.5,0.0,0.0,0.995186,0.1593009718038201
4072,2,203600,COCONUT,10097.0,128,10096.0,44,,0,10098.0,128,10099.0,44,,0,10097.5,0.0,-9.902951087517191e-05,0.9951856,0.1593284617053263
4074,2,203700,COCONUT,10098.0,105,10097.0,60,,0,10099.0,105,10100.0,60,,0,10098.5,0.0,9.902951087525427e-05,0.9951852,0.15921644899057003
4076,2,203800,COCONUT,10099.0,148,10098.0,55,,0,10101.0,203,,0,,0,10100.0,0.0,0.00014852588090772135,0.9951848,0.15926677714122395
4079,2,203900,COCONUT,10100.0,114,10099.0,69,,0,10101.0,114,10102.0,69,,0,10100.5,0.0,4.9503725165316525e-05,0.9951844,0.15926681589261582
4080,2,204000,COCONUT,10098.0,201,,0,,0,10100.0,125,10101.0,76,,0,10099.0,0.0,-0.00014851852795928807,0.995184,0.15919718039754993
4082,2,204100,COCONUT,10098.0,114,10097.0,73,,0,10100.0,193,,0,,0,10099.0,0.0,0.0,0.9951836,0.15915972079059545
4084,2,204200,COCONUT,10099.0,221,,0,,0,10101.0,145,10102.0,76,,0,10100.0,0.0,9.901480279394228e-05,0.9951832,0.1591139717489662
4087,2,204300,COCONUT,10098.0,104,10097.0,69,,0,10100.0,173,,0,,0,10099.0,0.0,-9.90148027939002e-05,0.9951828,0.15914170846377673
4088,2,204400,COCONUT,10098.0,140,10097.0,64,,0,10100.0,204,,0,,0,10099.0,0.0,0.0,0.9951824,0.159132525100198
4090,2,204500,COCONUT,10097.0,10,10096.0,218,,0,10098.0,143,10099.0,75,,0,10097.5,0.0,-0.00014854058898893926,0.995182,0.15918043655548927
4092,2,204600,COCONUT,10097.0,184,,0,,0,10099.0,126,10100.0,58,,0,10098.0,0.0,4.9515981293018634e-05,0.9951816,0.15910289748461004
4095,2,204700,COCONUT,10096.0,210,,0,,0,10098.0,150,10099.0,60,,0,10097.0,0.0,-9.903441453996339e-05,0.9951812,0.15914055452631642
