,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,imp_vol,delta
5076,2,253800,COCONUT_COUPON,672.0,36,,0,,0,673.0,36,,0,,0,672.5,0.0,0.15792658817833774,0.5520811543358839
5079,2,253900,COCONUT_COUPON,671.0,54,,0,,0,672.0,39,,0,,0,671.5,0.0,0.15767523782711168,0.5520644535668215
5080,2,254000,COCONUT_COUPON,672.0,34,,0,,0,673.0,34,,0,,0,672.5,0.0,0.1577878391447959,0.5523211491650162
5082,2,254100,COCONUT_COUPON,674.0,44,,0,,0,675.0,44,,0,,0,674.5,0.0,0.158429452000402,0.5521148689988179
5084,2,254200,COCONUT_COUPON,673.0,52,,0,,0,674.0,52,,0,,0,673.5,0.0,0.1584555618049013,0.5516201418528479
5087,2,254300,COCONUT_COUPON,671.0,32,,0,,0,672.0,32,,0,,0,671.5,0.0,0.15788346810657422,0.5517045689632447
5088,2,254400,COCONUT_COUPON,671.0,39,,0,,0,673.0,39,,0,,0,672.0,0.0,0.158078535057521,0.5515936111647973
5090,2,254500,COCONUT_COUPON,672.0,48,,0,,0,673.0,48,,0,,0,672.5,0.0,0.1580655655240393,0.5518415814989664
5092,2,254600,COCONUT_COUPON,672.0,38,,0,,0,674.0,38,,0,,0,673.0,0.0,0.15819129157494152,0.5518501984577024
5095,2,254700,COCONUT_COUPON,670.0,51,,0,,0,672.0,51,,0,,0,671.0,0.0,0.1578272384101113,0.5515760511219073
5096,2,254800,COCONUT_COUPON,673.0,22,672.0,28,,0,674.0,40,,0,,0,673.5,0.0,0.15838640852260602,0.5517394391507995
5098,2,254900,COCONUT_COUPON,673.0,42,,0,,0,674.0,42,,0,,0,673.5,0.0,0.15838644036218064,0.551739439150973
5100,2,255000,COCONUT_COUPON,672.0,51,,0,,0,674.0,32,,0,,0,673.0,0.0,0.1583994481089726,0.5514919673015907
5103,2,255100,COCONUT_COUPON,672.0,57,,0,,0,673.0,40,,0,,0,672.5,0.0,0.1582737816372195,0.5514830106741603
5104,2,255200,COCONUT_COUPON,672.0,34,,0,,0,673.0,34,,0,,0,672.5,0.0,0.15820448591357325,0.5516024293714367
5106,2,255300,COCONUT_COUPON,674.0,43,,0,,0,675.0,43,,0,,0,674.5,0.0,0.1584992240516513,0.551995483812723
5108,2,255400,COCONUT_COUPON,674.0,30,,0,,0,675.0,30,,0,,0,674.5,0.0,0.15829104318683015,0.5523539538751502
5111,2,255500,COCONUT_COUPON,673.0,32,,0,,0,674.0,32,,0,,0,673.5,0.0,0.15831727261528883,0.551858841109603
5112,2,255600,COCONUT_COUPON,673.0,37,,0,,0,674.0,37,,0,,0,673.5,0.0,0.15824793134780862,0.5519783478878932
5114,2,255700,COCONUT_COUPON,674.0,39,,0,,0,675.0,39,,0,,0,674.5,0.0,0.15849935149362318,0.5519954838128968
5116,2,255800,COCONUT_COUPON,673.0,10,,0,,0,674.0,29,,0,,0,673.5,0.0,0.15845607142363174,0.551620141852978
5119,2,255900,COCONUT_COUPON,674.0,39,,0,,0,675.0,39,,0,,0,674.5,0.0,0.15863815232468131,0.5517570271505043
5120,2,256000,COCONUT_COUPON,673.0,39,,0,,0,674.0,39,,0,,0,673.5,0.0,0.15845613512460882,0.5516201418528734
5122,2,256100,COCONUT_COUPON,673.0,37,,0,,0,674.0,37,,0,,0,673.5,0.0,0.15838682240797206,0.5517394391509198
5124,2,256200,COCONUT_COUPON,673.0,30,,0,,0,674.0,30,,0,,0,673.5,0.0,0.15845619882922385,0.5516201418530204
5127,2,256300,COCONUT_COUPON,675.0,42,,0,,0,676.0,42,,0,,0,675.5,0.0,0.1589590250018643,0.551655869406561
5129,2,256400,COCONUT_COUPON,674.0,25,,0,,0,676.0,25,,0,,0,675.0,0.0,0.15890269213964986,0.5515280444938179
5131,2,256500,COCONUT_COUPON,673.0,2,672.0,39,,0,674.0,41,,0,,0,673.5,0.0,0.15887206340020693,0.5509065470797155
5132,2,256600,COCONUT_COUPON,673.0,31,,0,,0,674.0,31,,0,,0,673.5,0.0,0.15880283593956077,0.5510252197329856
5135,2,256700,COCONUT_COUPON,673.0,37,,0,,0,674.0,37,,0,,0,673.5,0.0,0.1585950046297586,0.5513818606050473
5137,2,256800,COCONUT_COUPON,673.0,21,,0,,0,674.0,36,,0,,0,673.5,0.0,0.1585950365057129,0.5513818606048078
5139,2,256900,COCONUT_COUPON,672.0,39,,0,,0,673.0,39,,0,,0,672.5,0.0,0.15841296705337693,0.5512444872168156
5141,2,257000,COCONUT_COUPON,672.0,28,,0,,0,673.0,34,,0,,0,672.5,0.0,0.15862081140532672,0.5508874844981594
5142,2,257100,COCONUT_COUPON,674.0,43,,0,,0,675.0,43,,0,,0,674.5,0.0,0.1587772154247765,0.5515189877124097
5145,2,257200,COCONUT_COUPON,674.0,19,673.0,23,,0,675.0,42,,0,,0,674.5,0.0,0.15856920526838753,0.5518762032496779
5147,2,257300,COCONUT_COUPON,674.0,37,,0,,0,675.0,37,,0,,0,674.5,0.0,0.1583610665713577,0.5522343589665146
5149,2,257400,COCONUT_COUPON,676.0,37,,0,,0,677.0,37,,0,,0,676.5,0.0,0.15900267579262473,0.5520300635622999
5150,2,257500,COCONUT_COUPON,676.0,47,,0,,0,677.0,47,,0,,0,676.5,0.0,0.15907208884102889,0.5519112331766826
5153,2,257600,COCONUT_COUPON,677.0,36,,0,,0,678.0,36,,0,,0,677.5,0.0,0.15946224194780287,0.5516919972375396
5155,2,257700,COCONUT_COUPON,678.0,60,,0,,0,679.0,41,,0,,0,678.5,0.0,0.15957494678776032,0.551946667426685
5157,2,257800,COCONUT_COUPON,677.0,16,,0,,0,678.0,10,679.0,16,,0,677.5,0.0,0.15925419734340987,0.5520475064159867
5158,2,257900,COCONUT_COUPON,679.0,33,,0,,0,680.0,33,,0,,0,679.5,0.0,0.1598264102546049,0.5519645349819146
5161,2,258000,COCONUT_COUPON,676.0,35,,0,,0,677.0,43,,0,,0,676.5,0.0,0.15948823805824536,0.5512004243183783
5163,2,258100,COCONUT_COUPON,677.0,34,,0,,0,678.0,34,,0,,0,677.5,0.0,0.1596703838608044,0.5513374159315363
5165,2,258200,COCONUT_COUPON,678.0,29,,0,,0,679.0,29,,0,,0,678.5,0.0,0.1598525116299115,0.551474163727136
5166,2,258300,COCONUT_COUPON,679.0,39,,0,,0,680.0,39,,0,,0,679.5,0.0,0.16003462139830846,0.5516106685573668
5169,2,258400,COCONUT_COUPON,678.0,33,,0,,0,680.0,33,,0,,0,679.0,0.0,0.15997828092180819,0.5514835286371291
5171,2,258500,COCONUT_COUPON,678.0,36,,0,,0,679.0,36,,0,,0,678.5,0.0,0.15992192398346203,0.5513562942909752
5173,2,258600,COCONUT_COUPON,675.0,28,,0,,0,676.0,44,,0,,0,675.5,0.0,0.1590290959020092,0.5515371261654122
5174,2,258700,COCONUT_COUPON,675.0,38,,0,,0,676.0,38,,0,,0,675.5,0.0,0.15895979186194756,0.5516558694063899
5177,2,258800,COCONUT_COUPON,675.0,31,,0,,0,676.0,31,,0,,0,675.5,0.0,0.15895982381429943,0.5516558694063547
5179,2,258900,COCONUT_COUPON,674.0,36,,0,,0,675.0,36,,0,,0,674.5,0.0,0.15905498149071085,0.5510441554678243
5181,2,259000,COCONUT_COUPON,671.0,28,,0,,0,673.0,28,,0,,0,672.0,0.0,0.15856498468029867,0.5507590845055252
5182,2,259100,COCONUT_COUPON,671.0,36,,0,,0,672.0,36,,0,,0,671.5,0.0,0.1583700697967901,0.5508685189217736
5185,2,259200,COCONUT_COUPON,670.0,39,,0,,0,671.0,39,,0,,0,670.5,0.0,0.15811869192790612,0.5508496508125632
5187,2,259300,COCONUT_COUPON,668.0,40,,0,,0,669.0,40,,0,,0,668.5,0.0,0.1576159087852575,0.5508122088598603
5189,2,259400,COCONUT_COUPON,668.0,41,,0,,0,669.0,41,,0,,0,668.5,0.0,0.15768517207270094,0.5506925133718141
5190,2,259500,COCONUT_COUPON,668.0,38,,0,,0,669.0,38,,0,,0,668.5,0.0,0.1578236242109407,0.5504534377459285
5193,2,259600,COCONUT_COUPON,668.0,42,,0,,0,669.0,42,,0,,0,668.5,0.0,0.1578928448176382,0.5503340572889086
5195,2,259700,COCONUT_COUPON,668.0,58,,0,,0,669.0,45,,0,,0,668.5,0.0,0.15789287655534945,0.5503340572888481
5197,2,259800,COCONUT_COUPON,668.0,36,,0,,0,669.0,36,,0,,0,668.5,0.0,0.15789290829306069,0.5503340572887861
5198,2,259900,COCONUT_COUPON,670.0,35,,0,,0,671.0,35,,0,,0,670.5,0.0,0.15818815166610692,0.5507304081313712
5201,2,260000,COCONUT_COUPON,671.0,35,,0,,0,672.0,35,,0,,0,671.5,0.0,0.15830110203676925,0.5509876405895852
5203,2,260100,COCONUT_COUPON,669.0,43,,0,,0,670.0,43,,0,,0,669.5,0.0,0.15786756935769528,0.5508308806361215
5205,2,260200,COCONUT_COUPON,668.0,39,,0,,0,669.0,39,,0,,0,668.5,0.0,0.157685425646973,0.5506925133718128
5206,2,260300,COCONUT_COUPON,667.0,38,,0,,0,668.0,38,,0,,0,667.5,0.0,0.15757246391490848,0.5504341832987705
5209,2,260400,COCONUT_COUPON,670.0,20,,0,,0,671.0,37,,0,,0,670.5,0.0,0.15825753376624085,0.5506112699071293
5211,2,260500,COCONUT_COUPON,669.0,35,,0,,0,670.0,35,,0,,0,669.5,0.0,0.1582137268007663,0.5502345836386686
5213,2,260600,COCONUT_COUPON,669.0,36,,0,,0,670.0,36,,0,,0,669.5,0.0,0.15800618288750812,0.5505920480343323
5214,2,260700,COCONUT_COUPON,670.0,36,,0,,0,671.0,36,,0,,0,670.5,0.0,0.15811916868842837,0.550849650812635
5217,2,260800,COCONUT_COUPON,669.0,2,668.0,33,,0,670.0,35,,0,,0,669.5,0.0,0.15800624641022432,0.5505920480343244
5219,2,260900,COCONUT_COUPON,668.0,42,,0,,0,669.0,42,,0,,0,668.5,0.0,0.15789325741879828,0.5503340572888543
5221,2,261000,COCONUT_COUPON,667.0,46,,0,,0,668.0,46,,0,,0,667.5,0.0,0.15771104382253806,0.5501950745037045
5222,2,261100,COCONUT_COUPON,667.0,41,,0,,0,668.0,41,,0,,0,667.5,0.0,0.15784937687160122,0.5499563852642062
5225,2,261200,COCONUT_COUPON,667.0,39,,0,,0,669.0,39,,0,,0,668.0,0.0,0.1580442524103887,0.5498473775518449
5227,2,261300,COCONUT_COUPON,667.0,45,,0,,0,668.0,45,,0,,0,667.5,0.0,0.15791856976055196,0.5498371975799718
5228,2,261400,COCONUT_COUPON,669.0,35,,0,,0,670.0,35,,0,,0,669.5,0.0,0.15849058306686353,0.5497594222166445
5230,2,261500,COCONUT_COUPON,669.0,41,,0,,0,670.0,41,,0,,0,669.5,0.0,0.1585597222265322,0.5496408911290619
5232,2,261600,COCONUT_COUPON,668.0,31,,0,,0,669.0,31,,0,,0,668.5,0.0,0.1585845934053684,0.5491459846839015
5235,2,261700,COCONUT_COUPON,668.0,44,,0,,0,669.0,44,,0,,0,668.5,0.0,0.158653659372578,0.5490277471627072
5236,2,261800,COCONUT_COUPON,666.0,31,,0,,0,667.0,31,,0,,0,666.5,0.0,0.15835778925977023,0.5486285090103504
5238,2,261900,COCONUT_COUPON,665.0,39,,0,,0,666.0,39,,0,,0,665.5,0.0,0.1581063633768659,0.5486060668788039
5240,2,262000,COCONUT_COUPON,665.0,55,,0,,0,666.0,37,,0,,0,665.5,0.0,0.1581753635512617,0.5484875745014481
5243,2,262100,COCONUT_COUPON,663.0,43,,0,,0,664.0,16,665.0,27,,0,663.5,0.0,0.1577414260926781,0.5483236674196468
5244,2,262200,COCONUT_COUPON,661.0,43,,0,,0,662.0,43,,0,,0,661.5,0.0,0.15723854101391427,0.5482784935548284
5246,2,262300,COCONUT_COUPON,662.0,43,,0,,0,663.0,43,,0,,0,662.5,0.0,0.15749003019398014,0.5483010372529891
5248,2,262400,COCONUT_COUPON,662.0,45,,0,,0,663.0,45,,0,,0,662.5,0.0,0.15755899230786066,0.5481820811736507
5251,2,262500,COCONUT_COUPON,662.0,43,,0,,0,663.0,35,,0,,0,662.5,0.0,0.15742114898870782,0.5484200976172926
5252,2,262600,COCONUT_COUPON,660.0,31,,0,,0,661.0,31,,0,,0,660.5,0.0,0.15698721145008876,0.5482560367397233
5254,2,262700,COCONUT_COUPON,661.0,49,,0,,0,662.0,49,,0,,0,661.5,0.0,0.15696284930790663,0.5487562655648861
5256,2,262800,COCONUT_COUPON,661.0,42,,0,,0,662.0,42,,0,,0,661.5,0.0,0.15689388303581842,0.5488759713614805
5259,2,262900,COCONUT_COUPON,661.0,42,,0,,0,662.0,26,,0,,0,661.5,0.0,0.15696291241225546,0.5487562655649244
5260,2,263000,COCONUT_COUPON,661.0,45,,0,,0,662.0,26,,0,,0,661.5,0.0,0.15703192764423798,0.5486366650458303
5262,2,263100,COCONUT_COUPON,660.0,42,,0,,0,661.0,42,,0,,0,660.5,0.0,0.15698736923642667,0.548256036739903
5264,2,263200,COCONUT_COUPON,662.0,28,,0,,0,663.0,28,,0,,0,662.5,0.0,0.15749031511669986,0.5483010372531032
5267,2,263300,COCONUT_COUPON,662.0,68,,0,,0,663.0,48,,0,,0,662.5,0.0,0.15721448371237587,0.5487779060026059
5268,2,263400,COCONUT_COUPON,662.0,42,,0,,0,663.0,42,,0,,0,662.5,0.0,0.1570764990068854,0.5490169692597195
5270,2,263500,COCONUT_COUPON,663.0,32,,0,,0,664.0,32,,0,,0,663.5,0.0,0.15718989186832674,0.5492772774235839
5272,2,263600,COCONUT_COUPON,663.0,41,,0,,0,664.0,41,,0,,0,663.5,0.0,0.1569826980121283,0.549636612614289
5275,2,263700,COCONUT_COUPON,664.0,46,,0,,0,665.0,46,,0,,0,664.5,0.0,0.1573723271519907,0.5494176397823916
5276,2,263800,COCONUT_COUPON,666.0,39,,0,,0,667.0,47,,0,,0,666.5,0.0,0.15794430005492988,0.5493402998452476
5278,2,263900,COCONUT_COUPON,668.0,53,,0,,0,669.0,36,,0,,0,668.5,0.0,0.15817082566245796,0.5498575807916677
5280,2,264000,COCONUT_COUPON,669.0,45,,0,,0,670.0,34,,0,,0,669.5,0.0,0.15835315388045912,0.5499967951994864
5283,2,264100,COCONUT_COUPON,669.0,32,,0,,0,670.0,32,,0,,0,669.5,0.0,0.1583531857127578,0.5499967951995444
5284,2,264200,COCONUT_COUPON,668.0,35,,0,,0,669.0,35,,0,,0,668.5,0.0,0.15817092104657662,0.5498575807916115
5286,2,264300,COCONUT_COUPON,667.0,40,,0,,0,668.0,40,,0,,0,667.5,0.0,0.15785039223825453,0.549956385264124
5288,2,264400,COCONUT_COUPON,668.0,36,,0,,0,669.0,36,,0,,0,668.5,0.0,0.15803270478748876,0.5500956102910157
5291,2,264500,COCONUT_COUPON,666.0,41,,0,,0,667.0,41,,0,,0,666.5,0.0,0.1576681563375574,0.5498169076635504
5292,2,264600,COCONUT_COUPON,665.0,45,,0,,0,666.0,45,,0,,0,665.5,0.0,0.1574858700836208,0.549677176589998
5294,2,264700,COCONUT_COUPON,666.0,41,,0,,0,667.0,41,,0,,0,666.5,0.0,0.15766821972566847,0.5498169076635661
5296,2,264800,COCONUT_COUPON,666.0,38,,0,,0,667.0,38,,0,,0,666.5,0.0,0.15759912448002003,0.5499363211402419
5299,2,264900,COCONUT_COUPON,665.0,34,,0,,0,666.0,13,667.0,21,,0,665.5,0.0,0.15727859306690642,0.5500360968195014
5300,2,265000,COCONUT_COUPON,665.0,39,,0,,0,666.0,39,,0,,0,665.5,0.0,0.1572786246845644,0.5500360968196555
5302,2,265100,COCONUT_COUPON,665.0,26,,0,,0,666.0,26,,0,,0,665.5,0.0,0.1570711558882551,0.5503959660587071
5304,2,265200,COCONUT_COUPON,663.0,31,,0,,0,665.0,31,,0,,0,664.0,0.0,0.15669407010014622,0.5503675601665894
5307,2,265300,COCONUT_COUPON,664.0,29,,0,,0,665.0,48,,0,,0,664.5,0.0,0.1569581493108483,0.5501365285805369
5309,2,265400,COCONUT_COUPON,666.0,39,,0,,0,667.0,39,,0,,0,666.5,0.0,0.15732266419680396,0.5504150259144676
5311,2,265500,COCONUT_COUPON,667.0,38,,0,,0,668.0,38,,0,,0,667.5,0.0,0.15736646482856062,0.5507936359552441
5312,2,265600,COCONUT_COUPON,666.0,39,,0,,0,667.0,39,,0,,0,666.5,0.0,0.15718431653762532,0.5506550110658727
5314,2,265700,COCONUT_COUPON,665.0,26,,0,,0,666.0,42,,0,,0,665.5,0.0,0.15693293996749916,0.5506364082603833
5317,2,265800,COCONUT_COUPON,665.0,29,,0,,0,666.0,29,,0,,0,665.5,0.0,0.1570021813834249,0.5505161341141125
5319,2,265900,COCONUT_COUPON,663.0,40,,0,,0,664.0,40,,0,,0,663.5,0.0,0.15656858538536145,0.5503581408096634
5321,2,266000,COCONUT_COUPON,665.0,47,,0,,0,667.0,47,,0,,0,666.0,0.0,0.15726632945011748,0.5502855357266753
5322,2,266100,COCONUT_COUPON,664.0,29,,0,,0,665.0,40,,0,,0,664.5,0.0,0.1568892376411567,0.550256713325676
5325,2,266200,COCONUT_COUPON,664.0,37,,0,,0,665.0,37,,0,,0,664.5,0.0,0.15702758305570355,0.5500164498029949
5327,2,266300,COCONUT_COUPON,663.0,37,,0,,0,664.0,37,,0,,0,663.5,0.0,0.156914446016804,0.5497566021626696
5329,2,266400,COCONUT_COUPON,661.0,42,,0,,0,663.0,42,,0,,0,662.0,0.0,0.1569517258767615,0.549006364528323
5330,2,266500,COCONUT_COUPON,662.0,33,,0,,0,663.0,44,,0,,0,662.5,0.0,0.15707747783733583,0.5490169692597566
5333,2,266600,COCONUT_COUPON,663.0,28,,0,,0,665.0,28,,0,,0,664.0,0.0,0.1573165899794043,0.5492877239462903
5335,2,266700,COCONUT_COUPON,663.0,37,,0,,0,664.0,37,,0,,0,663.5,0.0,0.1571909030003749,0.5492772774233146
5337,2,266800,COCONUT_COUPON,664.0,46,,0,,0,665.0,46,,0,,0,664.5,0.0,0.15730422920316392,0.5495371911398506
5338,2,266900,COCONUT_COUPON,664.0,42,,0,,0,665.0,42,,0,,0,664.5,0.0,0.15737333945910537,0.5494176397821837
5341,2,267000,COCONUT_COUPON,664.0,32,,0,,0,665.0,32,,0,,0,664.5,0.0,0.15730429244575586,0.5495371911398833
5343,2,267100,COCONUT_COUPON,664.0,21,,0,,0,665.0,35,,0,,0,664.5,0.0,0.1574424672100782,0.5492981934277456
5345,2,267200,COCONUT_COUPON,665.0,36,,0,,0,666.0,36,,0,,0,665.5,0.0,0.15783203115011693,0.5490810733903019
5346,2,267300,COCONUT_COUPON,664.0,38,,0,,0,665.0,38,,0,,0,664.5,0.0,0.15764963914382726,0.5489404827896613
5349,2,267400,COCONUT_COUPON,664.0,43,,0,,0,665.0,43,,0,,0,664.5,0.0,0.15785665263640258,0.5485837114603499
5351,2,267500,COCONUT_COUPON,664.0,32,,0,,0,665.0,32,,0,,0,664.5,0.0,0.15785668437047584,0.5485837114605152
5353,2,267600,COCONUT_COUPON,666.0,33,,0,,0,667.0,33,,0,,0,666.5,0.0,0.1582906491066109,0.5487468819196366
5354,2,267700,COCONUT_COUPON,666.0,31,,0,,0,667.0,31,,0,,0,666.5,0.0,0.15808363749123175,0.5491026213731425
5357,2,267800,COCONUT_COUPON,665.0,24,,0,,0,666.0,42,,0,,0,665.5,0.0,0.15810823852844869,0.5486060668786508
5359,2,267900,COCONUT_COUPON,663.0,37,,0,,0,664.0,37,,0,,0,663.5,0.0,0.1576053540135713,0.5485614431699962
5361,2,268000,COCONUT_COUPON,662.0,38,,0,,0,663.0,38,,0,,0,662.5,0.0,0.15735393008426074,0.5485392624248283
5362,2,268100,COCONUT_COUPON,662.0,31,,0,,0,664.0,31,,0,,0,663.0,0.0,0.15754865033963844,0.5484312895579698
5365,2,268200,COCONUT_COUPON,662.0,27,,0,,0,664.0,41,,0,,0,663.0,0.0,0.15782438571955984,0.5479561215603094
5367,2,268300,COCONUT_COUPON,662.0,46,,0,,0,663.0,46,,0,,0,662.5,0.0,0.15762977820872695,0.5480632292207223
5369,2,268400,COCONUT_COUPON,664.0,40,,0,,0,665.0,40,,0,,0,664.5,0.0,0.15820165994760074,0.5479911683820917
5370,2,268500,COCONUT_COUPON,663.0,42,,0,,0,664.0,42,,0,,0,663.5,0.0,0.15788131074256462,0.5480863073974132
5373,2,268600,COCONUT_COUPON,661.0,40,,0,,0,662.0,40,,0,,0,661.5,0.0,0.15758506342247475,0.5476836317502789
5375,2,268700,COCONUT_COUPON,659.0,46,,0,,0,660.0,46,,0,,0,659.5,0.0,0.15721983287368596,0.5473984389328465
5377,2,268800,COCONUT_COUPON,658.0,31,,0,,0,660.0,31,,0,,0,659.0,0.0,0.1570941245688355,0.5473864963105657
5378,2,268900,COCONUT_COUPON,660.0,37,,0,,0,661.0,37,,0,,0,660.5,0.0,0.1574713773037084,0.5474223859729375
5381,2,269000,COCONUT_COUPON,661.0,37,,0,,0,662.0,37,,0,,0,661.5,0.0,0.15758519013321323,0.5476836317502369
5383,2,269100,COCONUT_COUPON,661.0,21,,0,,0,662.0,39,,0,,0,661.5,0.0,0.1573785640087897,0.5480402360232473
5385,2,269200,COCONUT_COUPON,662.0,30,,0,,0,663.0,30,,0,,0,662.5,0.0,0.15742326918350666,0.5484200976174537
5386,2,269300,COCONUT_COUPON,663.0,42,,0,,0,664.0,42,,0,,0,663.5,0.0,0.15753682068257255,0.5486804873369996
5389,2,269400,COCONUT_COUPON,662.0,33,,0,,0,663.0,33,,0,,0,662.5,0.0,0.1572164115054857,0.5487779060025717
5391,2,269500,COCONUT_COUPON,664.0,35,,0,,0,665.0,35,,0,,0,664.5,0.0,0.1576503363402892,0.5489404827895938
5393,2,269600,COCONUT_COUPON,665.0,52,,0,,0,666.0,52,,0,,0,665.5,0.0,0.15783279260780436,0.549081073390197
5394,2,269700,COCONUT_COUPON,666.0,40,,0,,0,667.0,40,,0,,0,666.5,0.0,0.15794617330021268,0.549340299845227
5397,2,269800,COCONUT_COUPON,665.0,37,,0,,0,666.0,37,,0,,0,665.5,0.0,0.1576947625658446,0.5493192010473301
5399,2,269900,COCONUT_COUPON,665.0,36,,0,,0,666.0,36,,0,,0,665.5,0.0,0.15769479426717609,0.5493192010474439
5401,2,270000,COCONUT_COUPON,665.0,42,,0,,0,667.0,42,,0,,0,666.0,0.0,0.15768239390247019,0.5495680591976597
5402,2,270100,COCONUT_COUPON,666.0,35,,0,,0,667.0,35,,0,,0,666.5,0.0,0.157877229234336,0.5494592952036168
5404,2,270200,COCONUT_COUPON,665.0,46,,0,,0,666.0,46,,0,,0,665.5,0.0,0.15790200863792675,0.5489621658982271
5407,2,270300,COCONUT_COUPON,667.0,36,,0,,0,668.0,36,,0,,0,667.5,0.0,0.15805964571693482,0.5495991352908287
5408,2,270400,COCONUT_COUPON,667.0,38,,0,,0,668.0,38,,0,,0,667.5,0.0,0.15826690016000203,0.549242822187421
5410,2,270500,COCONUT_COUPON,666.0,50,,0,,0,667.0,40,,0,,0,666.5,0.0,0.1582225710320524,0.5488653581791066
5412,2,270600,COCONUT_COUPON,668.0,34,,0,,0,669.0,34,,0,,0,668.5,0.0,0.15865649780953558,0.549027747162796
5415,2,270700,COCONUT_COUPON,668.0,29,,0,,0,669.0,29,,0,,0,668.5,0.0,0.1587945584905375,0.5487915808605601
5416,2,270800,COCONUT_COUPON,667.0,33,,0,,0,668.0,33,,0,,0,667.5,0.0,0.15847412385124973,0.5488874417133902
5418,2,270900,COCONUT_COUPON,667.0,29,,0,,0,668.0,29,,0,,0,667.5,0.0,0.15840513755937416,0.5490057985064388
5420,2,271000,COCONUT_COUPON,667.0,43,,0,,0,668.0,43,,0,,0,667.5,0.0,0.1584741875667787,0.5488874417135637
5423,2,271100,COCONUT_COUPON,667.0,46,,0,,0,668.0,38,,0,,0,667.5,0.0,0.15826712286603933,0.5492428221874387
5424,2,271200,COCONUT_COUPON,668.0,38,,0,,0,670.0,38,,0,,0,669.0,0.0,0.15864432983879967,0.5492751103508036
5426,2,271300,COCONUT_COUPON,668.0,30,,0,,0,669.0,30,,0,,0,668.5,0.0,0.1582422982314807,0.5497387222090846
5428,2,271400,COCONUT_COUPON,668.0,45,,0,,0,669.0,45,,0,,0,668.5,0.0,0.15831143564855835,0.5496199675278407
5431,2,271500,COCONUT_COUPON,668.0,44,,0,,0,669.0,44,,0,,0,668.5,0.0,0.1582423618524223,0.5497387222091225
5432,2,271600,COCONUT_COUPON,667.0,46,,0,,0,668.0,46,,0,,0,667.5,0.0,0.15792183948331942,0.5498371975801988
5434,2,271700,COCONUT_COUPON,669.0,29,,0,,0,670.0,29,,0,,0,669.5,0.0,0.15821728886772657,0.550234583638657
5436,2,271800,COCONUT_COUPON,669.0,34,,0,,0,670.0,34,,0,,0,669.5,0.0,0.15814814139164257,0.5503536340477296
5439,2,271900,COCONUT_COUPON,669.0,47,,0,,0,670.0,47,,0,,0,669.5,0.0,0.1581481731839234,0.5503536340478009
5440,2,272000,COCONUT_COUPON,668.0,27,,0,,0,669.0,27,,0,,0,668.5,0.0,0.15817340111369702,0.5498575807917353
5442,2,272100,COCONUT_COUPON,668.0,45,,0,,0,669.0,45,,0,,0,668.5,0.0,0.1581734329096159,0.5498575807916904
5444,2,272200,COCONUT_COUPON,667.0,32,,0,,0,668.0,32,,0,,0,667.5,0.0,0.1577145945790279,0.5501950745036878
5447,2,272300,COCONUT_COUPON,667.0,32,,0,,0,668.0,32,,0,,0,667.5,0.0,0.15785293074583728,0.5499563852643364
5448,2,272400,COCONUT_COUPON,666.0,47,,0,,0,667.0,47,,0,,0,666.5,0.0,0.15753239002314054,0.5500558395439749
5450,2,272500,COCONUT_COUPON,667.0,39,,0,,0,668.0,39,,0,,0,667.5,0.0,0.1577838490480152,0.5500756775191422
5452,2,272600,COCONUT_COUPON,666.0,34,,0,,0,667.0,34,,0,,0,666.5,0.0,0.1576707236106242,0.5498169076636541
5455,2,272700,COCONUT_COUPON,667.0,38,,0,,0,669.0,38,,0,,0,668.0,0.0,0.15804790598338417,0.549847377551649
5456,2,272800,COCONUT_COUPON,669.0,47,,0,,0,670.0,47,,0,,0,669.5,0.0,0.15849421510303524,0.5497594222167158
5458,2,272900,COCONUT_COUPON,669.0,49,,0,,0,670.0,49,,0,,0,669.5,0.0,0.1585633558488618,0.5496408911291569
5460,2,273000,COCONUT_COUPON,669.0,42,,0,,0,670.0,21,671.0,21,,0,669.5,0.0,0.15849427882220216,0.54975942221647
5463,2,273100,COCONUT_COUPON,669.0,43,,0,,0,670.0,43,,0,,0,669.5,0.0,0.15849431068360462,0.5497594222164948
5464,2,273200,COCONUT_COUPON,669.0,43,,0,,0,671.0,43,,0,,0,670.0,0.0,0.15862006312075394,0.5497698066236631
5466,2,273300,COCONUT_COUPON,668.0,37,,0,,0,669.0,37,,0,,0,668.5,0.0,0.15831204030943757,0.5496199675277501
5468,2,273400,COCONUT_COUPON,668.0,45,,0,,0,669.0,45,,0,,0,668.5,0.0,0.15817384626383724,0.5498575807915576
5471,2,273500,COCONUT_COUPON,669.0,44,,0,,0,670.0,44,,0,,0,669.5,0.0,0.1581486818495039,0.5503536340478871
5472,2,273600,COCONUT_COUPON,669.0,57,,0,,0,670.0,40,,0,,0,669.5,0.0,0.15807951993428918,0.550472788793633
5474,2,273700,COCONUT_COUPON,671.0,28,,0,,0,672.0,38,,0,,0,671.5,0.0,0.1585824012513848,0.550511778854701
5476,2,273800,COCONUT_COUPON,670.0,41,,0,,0,671.0,41,,0,,0,670.5,0.0,0.15846938663404886,0.5502544803974113
